LAMMPS (3 Mar 2020)
Reading data file ...
  orthogonal box = (0 0 0) to (17.469 17.469 17.469)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  217 atoms
  read_data CPU = 0.000993892 secs
Reading potential file library.meam with DATE: 2012-06-29
Reading potential file LiSi.meam with DATE: 2020-11-07
1 atoms in group Li
216 atoms in group Si
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 6 6 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam/c, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) pair meam/c, perpetual, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.003
Per MPI rank memory allocation (min/avg/max) = 8.895 | 8.895 | 8.895 Mbytes
Step Temp E_pair E_mol TotEng Press Volume 
       0         1400   -951.04357            0    -911.9553   -116399.41    5330.9442 
    3200    1474.8372   -958.96018            0   -917.78245    11656.437    4512.2332 
Loop time of 2.33389 on 1 procs for 3200 steps with 217 atoms

Performance: 355.389 ns/day, 0.068 hours/ns, 1371.099 timesteps/s
100.0% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 2.2735     | 2.2735     | 2.2735     |   0.0 | 97.41
Neigh   | 0.012465   | 0.012465   | 0.012465   |   0.0 |  0.53
Comm    | 0.013779   | 0.013779   | 0.013779   |   0.0 |  0.59
Output  | 2.5918e-05 | 2.5918e-05 | 2.5918e-05 |   0.0 |  0.00
Modify  | 0.029257   | 0.029257   | 0.029257   |   0.0 |  1.25
Other   |            | 0.004893   |            |       |  0.21

Nlocal:    217 ave 217 max 217 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    957 ave 957 max 957 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    4261 ave 4261 max 4261 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:  8522 ave 8522 max 8522 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 8522
Ave neighs/atom = 39.2719
Neighbor list builds = 21
Dangerous builds = 0
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 3200
  Time step     : 0.003
Per MPI rank memory allocation (min/avg/max) = 9.666 | 9.666 | 9.666 Mbytes
Step PotEng KinEng TotEng Temp Press Density c_msdli[4] c_msdsi[4] 
    3200   -958.96018    41.177738   -917.78245    1474.8372    11656.437    2.2351035            0 5.8191617e-32 
   54400   -957.42216    41.458868   -915.96329    1484.9063   -5863.6651    2.1869217   0.13971198   0.10209553 
   54500   -955.56171    38.143233   -917.41848    1366.1523   -1153.7783    2.1983345  0.088372362   0.10679721 
   54600   -948.56634    37.967344     -910.599    1359.8526    4142.7722    2.1982263   0.14822456   0.12266113 
   54700   -956.52774    40.262447   -916.26529    1442.0548    3022.4016    2.2063155  0.085976555  0.090896647 
   54800   -955.93572    38.161951   -917.77377    1366.8227   -2791.5364    2.1933524  0.088177862  0.098348753 
   54900   -952.14283    39.893883   -912.24895    1428.8542   -4993.3287    2.1783657  0.065648999   0.10219493 
   55000    -957.2363    40.286357   -916.94995    1442.9112    59.440941    2.2024702  0.060790076  0.090360535 
   55100   -955.22536    37.197016   -918.02834    1332.2622    9334.0688    2.2236364  0.052353049   0.09302775 
   55200   -954.09541     41.63911    -912.4563    1491.3619    3053.4232    2.2011066  0.082806317  0.097136747 
   55300   -953.27078    37.279189   -915.99159    1335.2054   -9082.9657    2.1700028   0.10083791   0.10550502 
   55400   -956.06112    35.916548   -920.14458    1286.4005   -11067.294     2.173323   0.20841474  0.095490388 
   55500   -951.75807    38.746371    -913.0117    1387.7545    3674.3215    2.1988079   0.13587112   0.10771758 
   55600   -955.92406    41.411114   -914.51294    1483.1959    13523.791    2.2270224    0.1147245  0.092273463 
   55700   -956.84069    37.188754   -919.65193    1331.9663    4380.2539    2.2135643  0.056416523  0.091301591 
   55800    -955.7116     43.99419   -911.71741    1575.7123   -10757.407    2.1680786   0.32198669   0.10227557 
   55900   -953.15886    38.481665    -914.6772    1378.2737   -5139.5904    2.1800885   0.12528012  0.093373986 
   56000   -955.72049    37.911722   -917.80876    1357.8604    3106.7021    2.2074538   0.19634917   0.10259042 
   56100   -946.62879    36.283374   -910.34542    1299.5389    9504.6862    2.2042918   0.32405827   0.10767816 
   56200   -953.84643    39.791693   -914.05473    1425.1941    2047.6207    2.2002936  0.036444732  0.094349916 
   56300   -953.97896    36.035143   -917.94382    1290.6481   -2874.8776    2.1898072   0.29478414  0.086346997 
   56400   -952.83221     40.94049   -911.89172    1466.3399   -4951.0267    2.1790413   0.18742193  0.098568646 
   56500   -953.34154    39.931836   -913.40971    1430.2135    1617.6885    2.1931246  0.027591502   0.11584761 
   56600    -955.1443     37.39917   -917.74513    1339.5027    6790.9151    2.2116851  0.014336268   0.11227051 
   56700   -954.20065    41.374457   -912.82619     1481.883    2003.7617    2.1992417  0.044642666   0.10993808 
   56800   -952.45314    38.782118   -913.67103    1389.0348   -4035.2531    2.1836529    0.0841882   0.10250833 
   56900   -954.87399    35.564063   -919.30993    1273.7758   -3469.4058    2.1886814   0.23763925  0.089822722 
   57000    -955.2776    41.517351   -913.76025     1487.001   -245.64468    2.1948952   0.01540825  0.093241273 
   57100    -956.2597    42.410111   -913.84958    1518.9764    6282.5224    2.2159616   0.13105074   0.10428513 
   57200   -955.93345    36.140221   -919.79323    1294.4117    6696.3321    2.2194299   0.28239154  0.090047204 
   57300   -952.42245    39.031797   -913.39065    1397.9774   -11955.304    2.1643961   0.18358762   0.10439243 
   57400   -953.54753    39.344737    -914.2028    1409.1858   -15269.337    2.1566352   0.33737448   0.10308349 
   57500   -956.24512    37.486792   -918.75833    1342.6409    3786.4287    2.2114832  0.056450275  0.097056518 
   57600   -954.41196    41.382085   -913.02988    1482.1562    15952.162    2.2352052  0.014376665   0.11051222 
   57700   -955.60402    42.875993   -912.72803    1535.6626    3432.8528    2.2053397  0.034609042   0.10379116 
   57800   -954.50628    36.018833   -918.48745     1290.064   -7919.3188    2.1799345   0.24578115   0.11101873 
   57900   -953.28714    39.766423   -913.52072     1424.289    -6874.837    2.1744984   0.18148018   0.11981987 
   58000   -953.15752    41.662161   -911.49536    1492.1875    1492.9237    2.1968355  0.027271795   0.10263943 
   58100     -958.435    41.279862   -917.15514    1478.4949    6246.3695    2.2205729  0.080617204   0.09667729 
   58200   -952.00378    37.931913   -914.07187    1358.5836    1032.2242    2.1969422  0.067462673   0.11032412 
   58300   -953.95956    42.678306   -911.28126    1528.5821   -9576.0925    2.1696662   0.77410729  0.093088508 
   58400   -955.60231    36.970298   -918.63201     1324.142   -4352.7695    2.1907486 0.0042234273   0.10489858 
   58500   -953.15953    38.735985   -914.42355    1387.3825    6389.6159    2.2061487   0.12506168  0.093475369 
   58600    -954.3115    43.318293    -910.9932    1551.5042    7119.8911    2.2076309   0.14500289  0.090787343 
   58700   -959.61111    40.529658   -919.08145    1451.6254   -220.01973    2.2046649    0.2368208  0.094092252 
   58800    -955.3931    40.156625   -915.23648    1438.2647   -8111.2147    2.1760584  0.046295002    0.1010514 
   58900   -952.07605    39.439564   -912.63649    1412.5822   -4650.5267    2.1765172   0.04184896   0.11102136 
   59000   -955.02972      35.0031   -920.02662    1253.6841    6937.2103     2.216638  0.092623614   0.10040371 
   59100    -954.6593    39.680448   -914.97885    1421.2097     8716.121    2.2195013  0.040261372   0.10634041 
   59200    -957.5547    44.281479   -913.27322     1586.002   -1297.4583    2.1962431   0.24415123  0.098027237 
   59300   -958.58973    38.896859   -919.69287    1393.1444   -11917.771     2.177188   0.15304092   0.10650856 
   59400   -952.84835    37.904969   -914.94338    1357.6185   -8996.7798    2.1740847   0.08513484   0.11215472 
   59500   -955.55414    43.077847    -912.4763    1542.8923    4466.8079    2.2139903 0.0070801795  0.096190051 
   59600   -954.30634    37.951968   -916.35437    1359.3019    21156.121    2.2500178   0.18601301   0.09937864 
   59700    -954.4106    37.311266   -917.09933    1336.3543    2834.4142    2.2053191   0.10790968  0.096673478 
   59800    -951.5488     40.34626   -911.20254    1445.0567   -18978.371    2.1412819  0.031603749     0.120419 
   59900   -956.31574    38.094395   -918.22135    1364.4031   -8842.1483    2.1784138   0.07365865  0.097335305 
   60000    -955.0668    38.675889   -916.39091    1385.2301    3291.3291    2.2126842   0.04636223   0.10553466 
   60100   -953.27634    42.611753   -910.66459    1526.1985    5552.6366    2.2093617  0.074549138   0.10656265 
   60200   -954.69409    36.880264   -917.81382    1320.9173    1439.9536    2.2039417  0.089944733   0.10806411 
   60300     -954.754    37.973488   -916.78051    1360.0726   -8105.9729    2.1817675  0.081408426   0.11588873 
   60400   -952.19878    40.307997   -911.89078    1443.6863   -7169.7214    2.1767611    0.1091006   0.11653377 
   60500   -956.53712    37.580081   -918.95704    1345.9822    3736.4625    2.2124191  0.070155095   0.10764549 
   60600   -955.69893    39.748053   -915.95087    1423.6311    7801.0615    2.2183963  0.086466962   0.09329357 
   60700   -952.00613     39.80009   -912.20604    1425.4949     1402.435    2.1950002   0.15589225   0.10971105 
   60800   -956.25545    37.231505   -919.02394    1333.4975   -6442.8786    2.1873814  0.012695305  0.087627165 
   60900      -952.38    36.197246   -916.18275    1296.4541   -5750.3492    2.1846776  0.088007703   0.10151926 
   61000   -951.11865    39.236208   -911.88244    1405.2987    5293.6028    2.2033652   0.27032758  0.098266202 
   61100   -957.62317    39.666924   -917.95625    1420.7253    8294.7122    2.2239875  0.011404665  0.090879903 
   61200   -956.05038    40.069948   -915.98043    1435.1602    2070.7055    2.2060497  0.043413131   0.10575686 
   61300   -953.66681    41.716224   -911.95058    1494.1239   -9021.6665    2.1743779    0.1124202  0.099823456 
   61400   -958.10539    39.593455   -918.51194     1418.094    -6151.643    2.1886926  0.046865944    0.1107056 
   61500    -951.9047    36.910667   -914.99403    1322.0062    6132.7961    2.2080718   0.12392327   0.10586975 
   61600   -952.17042    41.416691   -910.75373    1483.3957    8082.3682    2.2111842  0.095850014   0.10867498 
   61700   -955.12089    37.148895     -917.972    1330.5387      4314.11    2.2076916  0.041296225   0.10168689 
   61800   -954.91047    39.786494   -915.12398    1425.0079    -8750.244     2.175266    0.0654564   0.10471897 
   61900   -953.19506    41.657236   -911.53782    1492.0111   -11211.271    2.1656088  0.041439879   0.10805699 
   62000   -957.51943    38.416683   -919.10275    1375.9463     3394.842    2.2128687    0.1844777  0.097451914 
   62100    -956.9796    42.333178   -914.64642    1516.2209    13708.591    2.2358524   0.11788672   0.10097533 
   62200   -952.95752    41.036182   -911.92134    1469.7672    3694.5871    2.2038639     0.155348  0.094788911 
   62300   -953.48774    34.780794   -918.70695    1245.7219   -14830.462    2.1615771  0.015890824   0.11074756 
   62400   -953.64813    37.510246   -916.13788     1343.481    -15746.69    2.1580437  0.046146071   0.11759646 
   62500   -952.32135    40.808915   -911.51243    1461.6273    4848.5002     2.203384  0.072622132   0.11180486 
   62600   -955.37201    37.870769   -917.50124    1356.3936    9773.1598    2.2234123  0.043701756   0.10658326 
   62700   -954.81381    37.511333   -917.30247    1343.5199    2164.9737    2.2031082  0.049289139   0.10236155 
   62800    -949.0261    37.375703    -911.6504    1338.6622   -3839.5279    2.1750171   0.24559358   0.11769135 
   62900   -955.07991    37.077095   -918.00281    1327.9671   -3444.6099     2.187553  0.085545156  0.096408578 
   63000   -955.74006    39.817815   -915.92224    1426.1297    2489.1643    2.2033985  0.058670232  0.096326129 
   63100   -953.97166     43.47347   -910.49819     1557.062    3932.4923    2.2018621   0.10217988  0.097099397 
   63200   -953.24856    35.664663    -917.5839    1277.3789    1435.7194    2.2004075    0.2211966   0.10001971 
   63300   -954.49631    38.783146   -915.71316    1389.0717   -5178.0764    2.1802585  0.013756451  0.091704476 
   63400   -950.97967      39.9612   -911.01847    1431.2653   -4456.0396    2.1753716   0.11666121  0.099049426 
   63500   -955.18848    36.696686    -918.4918    1314.3422    3813.1804    2.2097009   0.14774608  0.094344366 
   63600   -955.09542    39.965764   -915.12966    1431.4287    7689.9255    2.2115754  0.033975463  0.099886337 
   63700   -951.84445    40.118647   -911.72581    1436.9045   -471.82476    2.1883937  0.047384572   0.12462504 
   63800   -954.02218    34.634421   -919.38775    1240.4794   -5035.5068    2.1840264   0.16037996    0.1046589 
   63900   -952.43342     37.63319   -914.80023    1347.8844   -4974.3554     2.178841   0.68295525   0.10735652 
   64000   -951.75632    40.026621   -911.72969    1433.6084    3850.8814    2.2016605   0.37103059   0.10295553 
   64100   -954.63813    37.025741   -917.61239    1326.1278    9167.9869    2.2220336    1.2277919   0.10606262 
   64200   -953.29474    37.851253   -915.44349    1355.6946     1392.594    2.1990678   0.73775047   0.10855066 
   64300   -953.34065     41.82495    -911.5157     1498.018   -9877.1081    2.1665353   0.34444945   0.11109651 
   64400   -953.62748    36.496536   -917.13095    1307.1736    -9608.687    2.1730146   0.33640584  0.097545383 
   64500    -953.2563    36.653992    -916.6023    1312.8131    4263.9651    2.2061475  0.060667559  0.096652348 
   64600   -952.64387    43.330113   -909.31376    1551.9275    13376.336    2.2230775  0.029125145  0.087567726 
   64700   -956.13895    40.253852    -915.8851     1441.747    4793.5079    2.2128852   0.11381259  0.091320732 
   64800   -952.52375    34.714415   -917.80934    1243.3444   -7967.1615    2.1782547  0.095438968   0.10290895 
   64900   -950.11148    39.454254   -910.65723    1413.1083   -9795.6243    2.1645548  0.080160829    0.1207341 
   65000   -955.38177     38.60187    -916.7799     1382.579    1217.5242    2.2031736   0.14218688  0.092336939 
   65100   -955.83708    38.711935   -917.12515    1386.5211    6693.1584    2.2136692  0.059962552   0.10459583 
   65200   -950.45389    38.910015   -911.54388    1393.6156    3253.0459    2.1939004  0.066219627  0.099672781 
   65300    -954.1688    37.533776   -916.63502    1344.3238   -3407.8738    2.1897014  0.038871581  0.095809471 
   65400    -957.0259    38.779854   -918.24605    1388.9537    -4697.423    2.1909747  0.061756124  0.090130117 
   65500   -953.61504     41.14059   -912.47445    1473.5067   -277.17435    2.1946636  0.077503814  0.091334721 
   65600   -954.20596    36.769407   -917.43655    1316.9468    5241.0351    2.2111704   0.12623947  0.087299347 
   65700   -955.51991     36.92021    -918.5997     1322.348    2378.0005    2.2051786  0.088243295  0.081347187 
   65800   -951.77617    38.905807   -912.87037    1393.4649   -3270.6689    2.1830825  0.068830573    0.1028134 
   65900   -956.17225    38.907627   -917.26462    1393.5301   -4039.2364    2.1892976   0.10033076  0.082819917 
   66000   -956.68989    37.817672   -918.87222    1354.4919    2386.7191    2.2080729  0.079268909  0.087495581 
   66100   -954.82138    42.927794   -911.89359    1537.5179    4204.2022    2.2058803 0.0091385147   0.10311808 
   66200   -956.72046    40.269494   -916.45096    1442.3072    1291.7141     2.201253  0.025281358  0.096667446 
   66300   -957.48129    38.347888    -919.1334    1373.4823   -8534.2333    2.1824516  0.020479094   0.10323544 
   66400   -951.55475    40.332407   -911.22234    1444.5605   -8672.0526    2.1677466  0.038213422   0.10130063 
   66500   -954.42993    38.653571   -915.77636    1384.4307    6102.6502     2.211864    0.1057983  0.086982879 
   66600   -958.98646    42.253458     -916.733    1513.3656    11578.491     2.233673  0.034552189  0.083924054 
   66700   -949.00495    39.097458    -909.9075    1400.3291    1573.1262    2.1911576  0.015300943  0.096112851 
   66800     -954.793    39.590499    -915.2025    1417.9881   -9309.0155    2.1702407   0.20214485  0.087814808 
   66900    -955.6792    38.238175   -917.44102    1369.5528   -7745.8808    2.1817164   0.10456148  0.091618118 
   67000     -951.143     40.17847   -910.96453    1439.0471    4335.6153    2.2009481  0.069315087    0.1050985 
   67100   -954.14067    38.750876   -915.38979    1387.9158    6827.8019    2.2139386  0.088386858  0.099433097 
   67200   -951.10277    33.180933   -917.92184    1188.4207    1882.0566    2.2014113  0.013108462   0.11825724 
   67300   -954.19625    41.143754   -913.05249    1473.6201   -6477.1591    2.1813962  0.029571717   0.11302149 
   67400   -952.80004     38.19814    -914.6019    1368.1188   -1675.4634    2.1885246   0.17403183   0.11696984 
   67500   -957.87334    38.486218   -919.38713    1378.4368    3002.1829    2.2113162   0.19019874   0.10304687 
   67600   -951.42418    38.293356   -913.13082    1371.5291    5601.9553     2.207069  0.014321052   0.10695991 
   67700   -954.48679    39.244215   -915.24258    1405.5855   -921.98016    2.1970112   0.10902009  0.097371305 
   67800   -957.20158    36.285276   -920.91631     1299.607   -3431.8902    2.1972776  0.064375042  0.089590406 
   67900   -952.10796    38.513423   -913.59454    1379.4111   -3293.0046    2.1859003   0.04957141   0.10240686 
   68000   -955.41975    40.691264   -914.72849    1457.4135    753.65282    2.2040037  0.066728658  0.096615477 
   68100   -957.74036     37.88313   -919.85723    1356.8363    6671.1767    2.2211185   0.19795282  0.097850452 
   68200   -951.84356    39.863575   -911.97999    1427.7687    758.81739    2.1925729  0.017642374   0.10325703 
   68300   -954.65475    40.110941   -914.54381    1436.6284   -9274.5843    2.1772212  0.059704766   0.10866149 
   68400    -954.6221    35.711309   -918.91079    1279.0496   -5969.9593    2.1841317  0.077496917    0.1047056 
   68500   -955.12048    42.470412   -912.65006    1521.1361    7241.3874    2.2165907  0.067797567   0.11349186 
   68600   -955.97116    43.897215   -912.07395     1572.239     14938.81    2.2337585  0.036392065   0.10731915 
   68700   -956.81039    38.879594    -917.9308    1392.5261   -1991.0532    2.1986773   0.16764693  0.097858437 
   68800   -953.18039    39.642245   -913.53815    1419.8414   -13263.396    2.1610823  0.016313345   0.10411227 
   68900   -950.76002    39.460233   -911.29978    1413.3224    -5953.795    2.1740666  0.020408465  0.099781553 
   69000   -955.42087    37.286814   -918.13405    1335.4784    6916.1705     2.219871  0.063983293  0.087665968 
   69100    -953.4729    39.765713   -913.70718    1424.2636    8589.5547    2.2161758  0.033892768   0.09171374 
   69200   -951.60183    39.060583   -912.54125    1399.0084   -764.36438    2.1884161  0.017613408  0.090107953 
   69300   -954.83872    35.080384   -919.75834    1256.4521   -4046.9459    2.1891991  0.040583016  0.097963673 
   69400   -954.95858    40.372274    -914.5863    1445.9884   -3041.2698    2.1878439   0.14610866  0.098397111 
   69500    -949.8426    37.327705    -912.5149     1336.943    6440.2153     2.202157  0.022698383   0.10690361 
   69600   -954.49038    34.771183    -919.7192    1245.3777    7919.0265    2.2206629   0.10643655   0.10188342 
   69700    -954.8718    40.876136   -913.99566     1464.035    -1134.343    2.1928492  0.019382868   0.11633745 
   69800   -954.96941    40.927031   -914.04238    1465.8578   -8766.0653    2.1790009  0.083779984   0.11498259 
   69900   -955.10085     35.27146   -919.82939    1263.2958   -882.47011    2.1979812  0.028678058   0.10602552 
   70000   -954.91165    40.802557   -914.10909    1461.3996    4820.7242    2.2098831  0.042791828   0.10627909 
   70100   -952.41563    39.564428    -912.8512    1417.0543    9041.6193    2.2155904  0.046125076   0.10669938 
   70200   -957.96264    39.445238    -918.5174    1412.7854   -3958.3049    2.1947497  0.041519454  0.086130229 
   70300   -950.79818    38.159032   -912.63914    1366.7181   -13214.015    2.1542261  0.023784822   0.10843448 
   70400   -950.61719    38.392694    -912.2245    1375.0871   -3254.0909    2.1768113   0.20860146   0.10307789 
   70500   -953.35553    37.182388   -916.17314    1331.7383    15448.623    2.2316494  0.026935005  0.088699826 
   70600    -953.7919    38.203518   -915.58838    1368.3115    13823.089    2.2302233    0.0330882  0.094742624 
   70700   -949.39896    39.686176   -909.71278    1421.4149   -4190.7709    2.1732234   0.01294459   0.10137595 
   70800   -954.58241    36.993271   -917.58914    1324.9648   -7929.9666    2.1772187   0.25651516   0.10621797 
   70900    -953.9741    37.820943   -916.15316     1354.609   -1539.1186    2.1916772  0.061338024   0.10944283 
   71000   -955.53441    44.857621   -910.67679    1606.6373    2588.4543     2.201907   0.03399021   0.10900972 
   71100   -957.76628    40.020665   -917.74562    1433.3951     3466.677    2.2102757    0.1049436   0.09125284 
   71200   -957.69825    40.300611   -917.39763    1443.4217   -5037.2052    2.1907186  0.067016515  0.090300159 
   71300   -951.96496    39.211579   -912.75338    1404.4166   -2751.7494    2.1809099   0.13999269  0.092769173 
   71400    -957.0006      38.7732    -918.2274    1388.7154   -1433.5459    2.1999951  0.018805115  0.086190276 
   71500    -952.8494    34.375481   -918.47392    1231.2051    6416.1168    2.2133003   0.16195949   0.11034741 
   71600   -949.94357    37.199497   -912.74407    1332.3511    5742.0611    2.2020587   0.11205383  0.094979426 
   71700   -958.07484    40.846215   -917.22862    1462.9633   -5000.7455    2.1922992   0.10276522  0.093509446 
   71800   -955.45463    35.710148   -919.74448     1279.008    -6476.921    2.1879518  0.067987148  0.097594654 
   71900   -953.35043     40.62137   -912.72906    1454.9102   -2407.8182    2.1878471    0.1223266  0.097298254 
   72000   -954.70332    38.949007   -915.75431    1395.0122     7030.499    2.2165547  0.035689367  0.098120177 
   72100   -955.81929    37.016421   -918.80287     1325.794    9261.7003    2.2254299  0.041784094  0.097312566 
   72200   -954.92454    44.461035    -910.4635     1592.433   -8834.5976    2.1706338  0.051672615   0.10701186 
   72300   -954.69517    39.349465    -915.3457    1409.3551   -13142.304    2.1640755   0.18734439  0.080558817 
   72400   -955.61493    38.334245   -917.28068    1372.9936   -1416.8076    2.1969818  0.096889073  0.096302379 
   72500   -953.18081    43.234412    -909.9464    1548.4998    13086.688    2.2223907  0.075168228  0.084722109 
   72600   -956.10582    42.177488   -913.92833    1510.6447    5395.0822    2.2134844  0.020150749  0.090184273 
   72700   -954.36073    36.283317   -918.07741    1299.5368   -6467.0381    2.1849938   0.12507832   0.10876821 
   72800   -953.39886    40.643014   -912.75584    1455.6854   -7052.2026    2.1751558  0.016787076   0.10296784 
   72900    -956.1485    43.353293   -912.79521    1552.7577   -3114.5862      2.19286  0.095304231   0.10842408 
   73000   -958.39682    39.907635   -918.48919    1429.3468    5675.2335     2.217884  0.054729076  0.096709627 
   73100   -954.58854    41.141955   -913.44659    1473.5556    1984.4784    2.2017185   0.11436324    0.1081256 
   73200   -951.73062    37.899369   -913.83126    1357.4179   -217.70498    2.1881381  0.015310004   0.10856069 
   73300   -957.61657    37.250325   -920.36624    1334.1715    -3822.306     2.197486  0.087185332  0.098837626 
   73400   -953.43694    39.453023   -913.98391    1413.0642   -691.97974     2.192475   0.08487421  0.097534762 
   73500   -953.61243    39.539296   -914.07314    1416.1542    1971.3743    2.2020725    0.1522951   0.08383295 
   73600   -957.09168    36.751702   -920.33998    1316.3127    4204.7569    2.2137518   0.14077043   0.08936775 
   73700   -953.25204    40.099157   -913.15289    1436.2064   -2942.4586    2.1874471   0.21703045   0.11563617 
   73800   -954.25397    39.763663    -914.4903    1424.1902   -4644.9757    2.1827976  0.043290098   0.10984128 
   73900   -955.97635    36.175371   -919.80098    1295.6706    85.813285    2.2038258   0.16288101   0.10623617 
   74000   -954.30563    41.464461   -912.84117    1485.1066    6320.2382    2.2130989 0.0033078789   0.10197947 
   74100   -953.88145    40.567906   -913.31355    1452.9953    8831.8732     2.216482  0.074949049   0.10731708 
   74200   -955.79105    37.100861   -918.69019    1328.8183   -5406.1286    2.1885136  0.042019157   0.10441291 
   74300   -951.40573    39.206173   -912.19956    1404.2229   -13364.004    2.1582664   0.03747199   0.12451422 
   74400   -952.25477    39.686664    -912.5681    1421.4324    320.72217    2.1916918   0.20638162   0.10731303 
   74500   -954.84726    38.190409   -916.65685     1367.842    11469.298    2.2274971  0.087551125  0.085616952 
   74600   -954.23425    40.669838   -913.56441    1456.6461    7151.4221    2.2140666  0.047324604  0.087117702 
   74700   -951.02945    39.813874   -911.21557    1425.9886    -4835.269    2.1776757   0.24536799   0.10657579 
   74800   -952.64167    34.064578    -918.5771    1220.0697   -5597.3419    2.1841675   0.27258849   0.10236294 
   74900   -951.06485    36.329111   -914.73574     1301.177    2574.1579    2.1984824   0.36533322    0.1158447 
   75000   -953.61067    42.605004   -911.00567    1525.9567    4577.5023    2.2053163  0.063890092   0.10408386 
   75100   -956.62823    37.378981   -919.24925    1338.7796    4179.7936     2.213915  0.035501441  0.093855118 
   75200   -952.33708    36.588459   -915.74862    1310.4659   -1771.4191    2.1876455  0.024085015   0.10387912 
   75300   -954.47413     41.78333    -912.6908    1496.5274   -7045.6571    2.1777234   0.19573532   0.10031443 
   75400   -957.19936    36.821202   -920.37815    1318.8019    1289.3651    2.2056002     0.369207  0.099092287 
   75500   -952.61325     36.55413   -916.05912    1309.2364    5956.0814    2.2070258   0.18016364   0.10890206 
   75600   -954.45115    41.387917   -913.06323    1482.3651    689.00556    2.1971786   0.30965722  0.095070318 
   75700   -957.43132    37.884993   -919.54633    1356.9031   -2069.7981    2.1982485    0.1218099  0.092489886 
   75800   -957.45337    41.216014   -916.23735    1476.2081   -4547.3734     2.190968 0.0095725032  0.093343192 
   75900   -953.39606    40.570922   -912.82514    1453.1033   -354.02569    2.1908239   0.01537422   0.10815519 
   76000   -952.51274    34.355419   -918.15732    1230.4865    3591.1008    2.2039974   0.11064279   0.11471094 
   76100   -956.32374    39.416697   -916.90705    1411.7632    149.78236    2.2026597  0.080177534   0.10233422 
   76200   -952.74595    40.917492   -911.82846    1465.5162   -1850.6784    2.1876869  0.074150393   0.11011112 
   76300   -957.66372    40.241762   -917.42195     1441.314   -2434.5733    2.1968557  0.022717337  0.094493799 
   76400   -955.15068    39.053054   -916.09762    1398.7388   -150.22815    2.2006375   0.11901662   0.10950495 
   76500   -949.94887    39.422501   -910.52637     1411.971   -477.14571    2.1895724  0.091486393   0.12638106 
   76600    -956.2734    38.869117   -917.40428    1392.1508    154.34404    2.2008579   0.12874208    0.1005236 
   76700   -953.52262    37.895687   -915.62693    1357.2861    480.21506    2.1969436   0.17534394  0.099086477 
   76800   -952.26755    41.933899   -910.33365    1501.9202    -2741.088     2.184724   0.19299619  0.094696951 
   76900   -956.43814    38.301217   -918.13692    1371.8107     2746.147    2.2038035  0.016385574  0.092144682 
   77000   -954.08671      38.7316   -915.35511    1387.2254    2352.6728    2.2023602  0.028136002   0.11202003 
   77100   -950.32075    39.012722   -911.30803    1397.2942    1411.0242    2.1944116  0.027153322   0.12923422 
   77200   -953.22189    33.949128   -919.27276    1215.9347    70.971861    2.2008067  0.054202357   0.10749347 
   77300   -956.79777    40.933592   -915.86418    1466.0928   -5508.3474    2.1871364   0.12692612   0.09931271 
   77400   -955.73484    43.419582   -912.31526     1555.132   -2332.8567    2.1915752  0.065385617   0.10026728 
   77500   -959.35135    39.953096   -919.39826     1430.975    6104.7662    2.2220507  0.074574872  0.090275845 
   77600   -957.44827      41.7619   -915.68637    1495.7598    3247.8477    2.2104616   0.20190015  0.097446523 
   77700    -952.7723    39.604742   -913.16756    1418.4982   -4625.4743    2.1827711    0.1208636   0.10949219 
   77800   -954.13371    34.767165   -919.36655    1245.2338   -5348.5886    2.1838747  0.061242691   0.10078083 
   77900   -956.30986     40.52916    -915.7807    1451.6075   -1896.3195    2.1965659  0.064959471  0.093100884 
   78000   -954.67336    42.768721   -911.90464    1531.8205    8672.3486    2.2141962   0.02678831  0.093922365 
   78100   -954.31372     36.53484   -917.77888    1308.5455    7250.7201    2.2159894   0.12685379   0.10394878 
   78200   -955.48265    40.371709   -915.11094    1445.9682   -5875.4368     2.183293  0.033344525   0.10372526 
   78300   -951.52813    39.659867   -911.86827    1420.4726   -8782.0458    2.1674551    0.2484906   0.11709607 
   78400   -955.62301    37.698863   -917.92415    1350.2365   -791.37062    2.1993175  0.074331884  0.096027925 
   78500   -956.39453    41.451511   -914.94302    1484.6428    8086.1471    2.2201224  0.085187729  0.093925217 
