LAMMPS (3 Mar 2020)
Reading data file ...
  orthogonal box = (0 0 0) to (17.469 17.469 17.469)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  217 atoms
  read_data CPU = 0.000966386 secs
Reading potential file library.meam with DATE: 2012-06-29
Reading potential file LiSi.meam with DATE: 2020-11-07
1 atoms in group Li
216 atoms in group Si
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 6 6 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam/c, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) pair meam/c, perpetual, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.003
Per MPI rank memory allocation (min/avg/max) = 8.895 | 8.895 | 8.895 Mbytes
Step Temp E_pair E_mol TotEng Press Volume 
       0         1400   -951.04357            0    -911.9553   -116399.41    5330.9442 
    3200    1330.7743   -957.95417            0    -920.7987    9307.1574    4528.6787 
Loop time of 2.30398 on 1 procs for 3200 steps with 217 atoms

Performance: 360.003 ns/day, 0.067 hours/ns, 1388.902 timesteps/s
100.0% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 2.2545     | 2.2545     | 2.2545     |   0.0 | 97.85
Neigh   | 0.0023818  | 0.0023818  | 0.0023818  |   0.0 |  0.10
Comm    | 0.013707   | 0.013707   | 0.013707   |   0.0 |  0.59
Output  | 2.5068e-05 | 2.5068e-05 | 2.5068e-05 |   0.0 |  0.00
Modify  | 0.028784   | 0.028784   | 0.028784   |   0.0 |  1.25
Other   |            | 0.004576   |            |       |  0.20

Nlocal:    217 ave 217 max 217 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    957 ave 957 max 957 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    4087 ave 4087 max 4087 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:  8174 ave 8174 max 8174 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 8174
Ave neighs/atom = 37.6682
Neighbor list builds = 4
Dangerous builds = 0
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 3200
  Time step     : 0.003
Per MPI rank memory allocation (min/avg/max) = 9.666 | 9.666 | 9.666 Mbytes
Step PotEng KinEng TotEng Temp Press Density c_msdli[4] c_msdsi[4] 
    3200   -957.95417    37.155473    -920.7987    1330.7743    9307.1574    2.2269869            0 6.3042107e-32 
   44800   -951.75377    39.745781   -912.00799    1423.5497    -6856.572    2.1727376  0.051540205  0.094811075 
   44900   -951.08124    40.664561   -910.41668    1456.4571    -3691.396    2.1774285   0.12179684  0.094754522 
   45000   -954.37624    38.621255   -915.75498    1383.2733    2322.9945    2.2042413  0.038334118  0.093089444 
   45100   -953.94757    38.307697   -915.63988    1372.0428    7333.9895    2.2161752   0.19976616  0.098710589 
   45200   -948.49306    40.780229   -907.71283    1460.5999    3493.8249     2.188524   0.19317452  0.095968525 
   45300   -951.51757    37.465433   -914.05214     1341.876   -2951.1526     2.183296  0.045531311  0.097088159 
   45400   -955.78538    39.245312   -916.54007    1405.6248   -8174.5449    2.1797529   0.14250368  0.096331305 
   45500   -952.04189    38.781595   -913.26029    1389.0161    3622.2014    2.1979791 0.0056896961  0.089185004 
   45600   -951.86033    45.306043   -906.55429    1622.6982    11817.767    2.2171858   0.19055111  0.098966938 
   45700   -956.22006    40.974173   -915.24589    1467.5463    9604.3564    2.2217645  0.034679982  0.083739918 
   45800   -953.75082    38.041679   -915.70914     1362.515   -13337.143    2.1618834  0.069321664  0.085795441 
   45900   -952.13429    38.196711   -913.93758    1368.0677   -16156.662    2.1507376  0.031682639  0.090881918 
   46000   -955.67116    34.303387   -921.36778    1228.6229    2637.7413    2.2085314  0.067291457  0.083604691 
   46100   -958.15537    39.145042   -919.01033    1402.0334    10049.515    2.2267197  0.078649785   0.07611626 
   46200   -953.79525    39.198124   -914.59713    1403.9346    5070.9988    2.2068547   0.12550837  0.094600848 
   46300   -955.08032    39.923996   -915.15632    1429.9327   -5252.6192    2.1824161    0.1020341  0.087593544 
   46400   -958.28069     35.60594   -922.67475    1275.2757   -6189.6878    2.1919737  0.064991944  0.089056001 
   46500   -955.87328     39.06261   -916.81067     1399.081   -898.08669    2.1961466   0.24138612  0.096924317 
   46600   -953.98255    39.955522   -914.02703    1431.0619     6248.825    2.2094379  0.048868326  0.083638325 
   46700   -952.73608    35.511845   -917.22424    1271.9055    6595.8794    2.2090122  0.030985758   0.09226585 
   46800   -959.75794    36.697276   -923.06067    1314.3633   -2877.9947    2.2015513   0.04016375  0.078732682 
   46900   -955.77025    40.851106   -914.91914    1463.1385   -9384.3681    2.1751639  0.060589345   0.09414278 
   47000   -953.87518    38.845967   -915.02921    1391.3217   -1250.8008    2.1921357   0.14225546  0.087370616 
   47100   -958.28776    40.531346   -917.75642    1451.6858    7125.0554    2.2209177  0.084122174  0.084482841 
   47200   -959.18903    35.274708   -923.91432    1263.4121    8991.7962    2.2278387   0.11969938  0.079233687 
   47300   -954.09179    38.878318   -915.21347    1392.4803   -8873.4678    2.1735905  0.028783504  0.084184617 
   47400   -954.07182    38.809491   -915.26233    1390.0152   -9487.1109    2.1693263  0.076843042  0.093317053 
   47500   -954.90631    39.944318   -914.96199    1430.6606    2762.2325    2.2015353  0.022219724  0.086312158 
   47600   -958.35175    37.019656    -921.3321    1325.9098    11782.582    2.2321773   0.17463286  0.085288566 
   47700   -958.51547    38.930752   -919.58472    1394.3584    2191.3924    2.2098651  0.061786879  0.082383481 
   47800   -954.71505    39.130532   -915.58452    1401.5137   -6120.8296    2.1828787  0.053516744  0.092794897 
   47900   -956.02942    40.826771   -915.20264    1462.2669   -5208.2251    2.1845316  0.026606524   0.09099094 
   48000   -959.21884    39.401992   -919.81685    1411.2365   -601.85267    2.2031187  0.071559803  0.076958906 
   48100   -957.25667    36.154217   -921.10245    1294.9129    4017.2767    2.2141984   0.20373958   0.08355469 
   48200    -954.8366    39.598396    -915.2382    1418.2709    1312.0525    2.2004162   0.10057108  0.088891537 
   48300   -954.11119     39.08926   -915.02193    1400.0355   -2754.0187    2.1893104   0.17960098  0.094711683 
   48400   -960.46104     41.36208   -919.09896    1481.4397   -7078.9632    2.1919796  0.063657532  0.088557458 
   48500    -958.1767    37.161439   -921.01526     1330.988     388.2814    2.2056687   0.20294159   0.07883759 
   48600   -954.68218    39.823614   -914.85856    1426.3374     5035.034    2.2112981   0.14537545  0.085029282 
   48700   -955.72416    40.734726   -914.98944    1458.9702    1812.6426    2.2002995  0.080302041  0.097134105 
   48800   -956.25439    37.127196   -919.12719    1329.7615   -6605.6546    2.1855635  0.055117782   0.09823769 
   48900   -953.25039    31.834448   -921.41595    1140.1945   -1598.1032    2.1928851  0.097813792   0.09168349 
   49000   -955.51045    40.389765   -915.12068    1446.6149    3975.5541    2.2066891  0.081004816  0.089764809 
   49100   -955.81559    41.125434   -914.69015    1472.9639    7494.8764     2.215046  0.047705418  0.078488578 
   49200   -958.58962    39.707602   -918.88202    1422.1823   -1724.6649    2.1987141   0.14645322  0.083443922 
   49300   -959.87048     37.15371   -922.71677    1330.7112   -10885.584    2.1825694   0.15173596  0.083044753 
   49400   -952.87886    37.060497   -915.81837    1327.3726   -5016.9772    2.1801671  0.061997284  0.088026322 
   49500   -950.96638    36.177228   -914.78915    1295.7371    8187.8362    2.2128672  0.059368058  0.088554891 
   49600   -956.56081    40.089921   -916.47089    1435.8756    13237.811    2.2332331  0.090230055  0.083026573 
   49700    -957.9581    34.144106     -923.814     1222.918    2536.1942    2.2132196  0.097266935  0.086152294 
   49800   -957.00119    41.203085    -915.7981    1475.7451   -17328.566    2.1571877   0.01798589  0.083510198 
   49900   -953.40028    38.228955   -915.17132    1369.2225   -6816.6531    2.1759849   0.20112872  0.095389446 
   50000   -956.11051    40.990238   -915.12027    1468.1217    4538.5221    2.2100139   0.17316692  0.090893058 
   50100   -956.90901    36.612412    -920.2966    1311.3238    6033.7591    2.2167057  0.056371431  0.085770121 
   50200   -957.15119    35.802686    -921.3485    1282.3224   -673.43737    2.2030259  0.056042216   0.09170005 
   50300   -954.56748    38.091706   -916.47577    1364.3068   -2986.8266    2.1889562  0.075664924  0.090740694 
   50400   -953.96574     39.47872   -914.48702    1413.9846   -1288.2158    2.1908248   0.24178695   0.08269873 
   50500   -954.08216    38.762393   -915.31977    1388.3283    3709.0399    2.2023202   0.11250179  0.088890678 
   50600   -958.98114    36.887238    -922.0939    1321.1671    4286.7174    2.2198982   0.11629648  0.084717149 
   50700    -954.2862    38.426087   -915.86011    1376.2831   -761.62532    2.1961061  0.079398458  0.086330927 
   50800   -956.04782    41.287606   -914.76021    1478.7723    -8255.007     2.180941  0.052576342   0.08887378 
   50900   -956.22254     37.51687   -918.70567    1343.7182   -4130.4973    2.1890169 0.0075433785   0.07975872 
   51000   -957.99519    37.372234   -920.62296    1338.5379    4060.9186    2.2153519   0.10648897   0.08923408 
   51100    -955.6063    41.755844   -913.85046    1495.5429     8124.691    2.2156244 0.0072021262  0.090974533 
   51200   -951.65015    36.360108   -915.29004    1302.2872   -64.558695    2.1916292   0.16190978  0.098548185 
   51300   -957.01288    37.033265   -919.97962    1326.3972   -13613.297    2.1687881   0.13107204  0.084659939 
   51400   -954.91141    35.649938   -919.26148    1276.8515   -4186.4088    2.1881337  0.071857231  0.093029682 
   51500   -952.37394    38.689842   -913.68409    1385.7298    13823.866    2.2248667   0.01446587  0.098853666 
   51600   -955.03719    40.340064   -914.69712    1444.8348    9660.6178    2.2191833  0.036400137  0.084712827 
   51700   -955.70807    36.880406   -918.82766    1320.9224   -5072.3514    2.1892496   0.19112072  0.090896912 
   51800   -956.73586    33.594017   -923.14184    1203.2158   -7246.2815     2.189574   0.17957786  0.086740306 
   51900   -951.05657    36.334382   -914.72218    1301.3658   -1102.0762    2.1905756   0.20175145   0.10083235 
   52000   -954.08427    39.117284   -914.96698    1401.0392    4570.3687    2.2092788   0.17801959  0.099365029 
   52100    -954.0853    38.116523   -915.96878    1365.1956    5159.3764    2.2119795   0.17722943  0.086357298 
   52200    -954.7855    36.362748   -918.42275    1302.3817   -983.23892    2.1969186   0.13554371  0.092981091 
   52300   -958.55068    34.476892   -924.07379    1234.8373     -2895.03     2.205089   0.22039785  0.096947045 
   52400   -956.18443    38.302098   -917.88234    1371.8423    312.20646    2.2032106   0.10189242   0.10189135 
   52500   -952.22867    37.008448   -915.22023    1325.5084    3082.0628    2.2030559  0.087848853   0.10445177 
   52600   -951.91089    38.182336   -913.72855    1367.5528     2760.027    2.1980701  0.098391184  0.093745511 
   52700   -956.66566    35.870301   -920.79536    1284.7441   -3935.3417    2.1952145   0.13032948  0.082833709 
   52800   -955.33639    36.101409   -919.23498    1293.0216   -6217.8623    2.1838523 0.0051485461  0.081470857 
   52900   -954.28855    39.274798   -915.01375    1406.6808    1741.9193    2.2017361   0.29510788  0.093147245 
   53000   -951.98887    38.321591   -913.66728    1372.5404     11963.77    2.2223346  0.039739667  0.092237216 
   53100   -957.01199    35.634349   -921.37764    1276.2932    6141.0303    2.2192728    0.0921795  0.086168035 
   53200   -953.78642    36.939731   -916.84669    1323.0472   -12709.261    2.1648198  0.013311071  0.088575877 
   53300   -956.00105    41.323843   -914.67721    1480.0702    -13442.28    2.1650541    0.2900103  0.096406294 
   53400   -952.21975     37.08554   -915.13421    1328.2696    7458.4539    2.2081022   0.19342226  0.096102984 
   53500   -957.24428    35.814702   -921.42958    1282.7528    12393.518    2.2368036   0.12280054  0.083853778 
   53600   -954.59491    40.032346   -914.56256    1433.8135    955.13586    2.2000241  0.078743222  0.093874569 
   53700   -952.08603    37.794381   -914.29165    1353.6577   -2120.0762    2.1837945   0.33827886  0.096410567 
   53800   -952.02892    35.506194   -916.52273    1271.7031   -1465.4302    2.1904712   0.20679577  0.098882524 
   53900   -960.06079    38.765583   -921.29521    1388.4426     202.0009    2.2097617   0.18492241  0.092525126 
   54000   -956.24084    37.937088   -918.30375    1358.7689    6286.2926    2.2157136  0.025896176  0.081923857 
   54100   -953.93663    39.365676   -914.57095    1409.9358    2018.3647    2.2012817   0.12485202  0.095093582 
   54200    -953.1449    37.744295    -915.4006    1351.8638   -4783.7071    2.1835328  0.047537444    0.1023789 
   54300   -954.09695    37.864849   -916.23211    1356.1816    -5229.527    2.1824746  0.096275062  0.088420241 
   54400   -960.14042    35.604789   -924.53563    1275.2344    2409.3648    2.2188888  0.073435097  0.086695066 
   54500   -954.39136    36.861423   -917.52994    1320.2425    6963.3965    2.2136638  0.038156793  0.092770489 
   54600     -951.753    36.546095   -915.20691    1308.9486    2307.1764     2.200333  0.084726302   0.10100687 
   54700   -954.39821    39.323115   -915.07509    1408.4114   -5689.8945     2.181652  0.039075837  0.089844721 
   54800   -957.33073    35.468054   -921.86267    1270.3371   -7492.9426    2.1868767   0.10107251  0.084199048 
   54900   -955.60805    36.383904   -919.22415    1303.1395    2903.9623    2.2091082  0.002258151   0.08367026 
   55000   -952.75205     38.72867   -914.02338    1387.1205    16432.118    2.2354855   0.12388713  0.099994048 
   55100   -955.04284    40.006625   -915.03621    1432.8922     6014.657    2.2127201  0.070802952  0.095906306 
   55200    -957.4944    37.779243   -919.71516    1353.1155   -13901.397    2.1702289  0.090716795  0.086363366 
   55300   -956.21724    35.487923   -920.72932    1271.0487   -10362.433    2.1773426  0.016959957  0.097334216 
   55400   -952.97539    37.875576   -915.09981    1356.5658    4531.2017    2.2051824  0.076553624  0.084164403 
   55500   -955.68554    41.101872   -914.58366      1472.12    8024.7174     2.217736  0.030983175   0.08436685 
   55600   -955.99899    36.752574   -919.24642    1316.3439    1844.4945    2.2055505   0.14214381  0.090037516 
   55700   -956.87377    34.829351   -922.04442    1247.4611   -5076.5984    2.1942327  0.085441573  0.092977032 
   55800   -951.52797    35.967053   -915.56092    1288.2094   -2389.3474    2.1859153  0.057645303   0.10353173 
   55900   -951.98972    36.866029   -915.12369    1320.4075    2201.8261    2.1997486   0.04631004  0.090852319 
   56000   -956.57476    38.685784   -917.88897    1385.5845    5362.7138    2.2154686   0.19237546   0.09073308 
   56100   -957.87484    34.628555   -923.24628    1240.2693    4279.2342    2.2169159   0.18904947  0.083879278 
   56200   -952.28312    36.543375   -915.73975    1308.8512   -3929.8585    2.1830123   0.05239903  0.099927171 
   56300   -953.87945    38.668601   -915.21085    1384.9691   -6857.7671    2.1781979  0.029760204  0.096399441 
   56400   -954.10763    38.796565   -915.31106    1389.5523    1168.3356    2.1991671  0.069640038  0.097464891 
   56500    -958.2078    34.665199   -923.54261    1241.5817    12247.857    2.2375603  0.025423325  0.084119893 
   56600   -954.67479    37.522253   -917.15254     1343.911    2332.9885    2.2026394  0.046661257  0.084369815 
   56700   -954.98943    39.829936   -915.15949    1426.5639   -11982.331    2.1661854  0.062562318   0.09020698 
   56800   -952.83114    38.017246   -914.81389    1361.6399   -10167.387    2.1695162  0.085571091  0.092921935 
   56900   -958.78838    36.222346   -922.56603    1297.3531    7498.3607    2.2276253  0.091709378  0.089838315 
   57000   -960.18532    43.281499   -916.90382    1550.1863    11303.144    2.2340031   0.10229154  0.084871844 
   57100   -955.85356    41.213334   -914.64023    1476.1122   -177.59875    2.1986791  0.019471331   0.08933886 
   57200   -955.05989    38.996702   -916.06319    1396.7204   -8689.1701    2.1759081  0.042091449   0.09575087 
   57300   -958.30571    35.278585   -923.02713     1263.551   -3900.7364    2.1994086  0.026199721  0.091209898 
   57400   -954.45653    37.902301   -916.55423     1357.523    2355.3744    2.2043893   0.26793521  0.098652232 
   57500   -953.68942    39.025902   -914.66351    1397.7663    4777.9692    2.2098248  0.044785531   0.10629437 
   57600   -956.37437    40.197528   -916.17685    1439.7297    381.19322    2.1991676   0.10834252   0.08814087 
   57700   -958.22787    35.761941   -922.46593     1280.863   -5396.9694    2.1939962   0.12792064  0.095691204 
   57800   -958.69609    39.389431   -919.30666    1410.7866   -4327.2981    2.1940921  0.065249142  0.084483963 
   57900   -956.16335    40.764761   -915.39859    1460.0459    4683.7213    2.2114742  0.059022393  0.087411851 
   58000   -953.70181    39.064059   -914.63775    1399.1329    5496.5752    2.2130467   0.42914305  0.094913456 
   58100     -954.862    36.909246   -917.95275    1321.9553    -2558.014     2.195332   0.11118742  0.092138872 
   58200   -958.86568    36.780566   -922.08512    1317.3465   -7889.3185    2.1894586   0.17238778  0.088251658 
   58300   -957.99088    42.012638   -915.97824    1504.7403   -2702.2507    2.1957843 0.0044654799  0.092183258 
   58400   -953.86832    39.496598   -914.37172    1414.6249    6379.2487    2.2135549   0.10924829  0.098721829 
   58500   -958.38016    40.219927   -918.16024    1440.5319    3949.4486    2.2145172  0.089151883  0.088249364 
   58600   -959.92954    38.057181   -921.87236    1363.0702   -5461.9848    2.1985544    0.1477006   0.09702031 
   58700   -953.52607    38.047271    -915.4788    1362.7153     -9371.11    2.1746832  0.062668911  0.097985779 
   58800   -954.84477    39.984907   -914.85987    1432.1144   -4000.3741    2.1919202  0.044685455   0.10048987 
   58900   -955.43006    37.090048   -918.34001     1328.431    12267.118    2.2367967  0.079407554   0.10295421 
   59000   -957.40408    36.676797   -920.72728    1313.6299    14579.212    2.2412624  0.097129164   0.08327257 
   59100   -953.86097    39.185667    -914.6753    1403.4885   -6825.8029    2.1819638   0.17510836  0.089167339 
   59200   -953.83477    38.729147   -915.10562    1387.1376   -14478.207    2.1614555  0.054782081  0.093318484 
   59300   -954.91292    36.920522    -917.9924    1322.3592   -1174.0698    2.1979097   0.28024833  0.093428174 
   59400   -960.28939    37.023808   -923.26558    1326.0585    8643.0321     2.235649  0.022934455  0.094500056 
   59500   -951.94861    36.787239   -915.16137    1317.5855    5005.6475    2.2085517  0.025586787  0.092900545 
   59600   -951.75991    36.652965   -915.10695    1312.7763   -3030.6987    2.1891874  0.062178227   0.10439092 
   59700   -951.85134    35.866461   -915.98488    1284.6066   -2599.1016     2.186158   0.26555695  0.097233318 
   59800   -961.60611    37.515586   -924.09052    1343.6722    1101.5979    2.2165274    0.1615432  0.080549189 
   59900   -958.02234    40.815575   -917.20676    1461.8659    2224.1123    2.2119276   0.11005608  0.092931323 
   60000   -953.64045    38.671806   -914.96864    1385.0839     1874.189    2.2040224  0.097380523  0.097228007 
   60100   -952.79582    37.061287   -915.73454    1327.4009   -1536.6852    2.1913705  0.030796988  0.096322787 
   60200    -958.1719     34.64065   -923.53125    1240.7025    -3195.446    2.2012074  0.041611014  0.083531234 
   60300   -955.19048    38.223937   -916.96655    1369.0428   -2512.4507    2.1953407   0.13589198   0.09021616 
   60400   -952.69634    38.163676   -914.53267    1366.8845     5447.423    2.2076174  0.099711281  0.088777489 
   60500   -953.54353    37.684832    -915.8587     1349.734    8230.7603    2.2136042  0.068885422  0.080564002 
   60600   -959.83341    36.392797   -923.44061     1303.458   -3018.4661    2.2037276   0.14136751  0.087489207 
   60700   -950.89937    35.009717   -915.88966    1253.9211   -8719.6846    2.1681488    0.3285302   0.10001292 
   60800   -955.13673    40.234924    -914.9018    1441.0691   -3699.2674    2.1869673  0.047311655  0.090214093 
   60900   -954.95641    40.028616    -914.9278    1433.6798     13328.36    2.2283878   0.17177904  0.086736843 
   61000   -960.24454    37.416961   -922.82758    1340.1399    9760.3124    2.2317555  0.083860959  0.073963132 
   61100   -955.25401    37.021854   -918.23216    1325.9886   -5479.7015    2.1809332 0.0095038954  0.083938328 
   61200   -954.29635    38.748189   -915.54817    1387.8196   -9030.6073    2.1751756  0.054809398  0.098732698 
   61300   -954.93577    40.022847   -914.91292    1433.4733    486.31541    2.1965581  0.072093885  0.081890777 
   61400     -958.744    38.060525   -920.68347      1363.19    4850.0887    2.2174116  0.041667008  0.078320384 
   61500   -957.07569    37.024292   -920.05139    1326.0759    3121.0768     2.211738   0.10156364  0.084792483 
   61600   -953.03091    37.886574   -915.14433    1356.9597   -627.60007    2.1916857  0.023106116  0.090208057 
   61700   -955.38972    40.196414   -915.19331    1439.6898   -4729.3438    2.1859028   0.12579326  0.088496191 
   61800   -958.82479    37.863644   -920.96115    1356.1384   -2071.7233    2.2021129  0.099227751  0.076541864 
   61900   -958.01587    38.395549   -919.62032    1375.1893    1605.8744    2.2098328    0.0604733  0.085484111 
   62000   -955.34807    40.648416   -914.69966    1455.8789     3210.392    2.2052634  0.063792233   0.09091967 
   62100   -950.80551      35.4334   -915.37211    1269.0959    291.43127    2.1911147  0.064725666   0.09894845 
   62200   -955.59555    34.292287   -921.30327    1228.2253   -7117.6891    2.1832139   0.11747563  0.093164168 
   62300   -955.71752    36.616563   -919.10096    1311.4725   -4458.5797    2.1911468  0.054005087  0.082357118 
   62400   -954.85429     40.55603   -914.29826    1452.5699    12031.919    2.2256488     0.146525  0.090244492 
   62500   -955.02085    40.447566   -914.57328    1448.6851    11132.948    2.2251642   0.24006694  0.089064885 
   62600   -955.36833    35.460133   -919.90819    1270.0534   -7000.1299    2.1807956   0.29948678   0.09126667 
   62700   -955.78028     35.17684   -920.60344    1259.9068   -12688.513    2.1670883  0.028877633  0.084351369 
   62800   -953.85177     38.73899   -915.11278    1387.4901   -1709.6112     2.190146  0.051145823  0.082316143 
   62900   -954.71376    39.957619   -914.75614     1431.137    8177.1229    2.2149844   0.15327258  0.084335374 
   63000   -955.33672    37.103335   -918.23338    1328.9069    6188.9008     2.211836   0.19324851  0.083897862 
   63100   -957.65266    33.685834   -923.96683    1206.5044   -941.24233    2.2037984  0.092046718  0.089872236 
   63200    -957.0603    41.192535   -915.86777    1475.3672   -8840.8281    2.1791833   0.17200891  0.089416107 
   63300   -954.39781    39.253264   -915.14455    1405.9096   -3253.2304    2.1908989  0.091329221  0.093482788 
   63400    -954.0106    38.345222   -915.66538    1373.3868    4941.9271    2.2078851   0.15354559   0.08723767 
   63500   -958.94378    35.085218   -923.85857    1256.6253    5118.8575    2.2212966  0.087525413  0.080987472 
   63600   -955.61753    37.711741   -917.90578    1350.6978   -4431.5581    2.1897785   0.11992928  0.090428001 
   63700   -954.82091    39.485466   -915.33544    1414.2262   -5987.6972    2.1832855   0.13083277  0.087409989 
   63800   -955.98832     41.20188   -914.78644    1475.7019   -2055.9226    2.1962783   0.21339633  0.088390104 
   63900   -954.97464    32.648438    -922.3262    1169.3487    7871.8583     2.221157   0.29222744  0.078504404 
   64000   -958.62387    40.735105   -917.88876    1458.9837   -1282.3396    2.2028593  0.040482456  0.079994504 
   64100   -954.07946    39.249661    -914.8298    1405.7805   -3736.0639    2.1864685  0.013986353  0.089209864 
   64200   -952.78215    37.164862   -915.61728    1331.1106   -4963.0621    2.1853589  0.023445107  0.095557699 
   64300   -956.63381    33.652509    -922.9813    1205.3108    5347.4046    2.2203657     0.202657  0.087511814 
   64400     -954.217    38.029456   -916.18754    1362.0772    9032.9458    2.2230048   0.23701696  0.093702874 
   64500   -953.37999    38.795482    -914.5845    1389.5135    2707.9256    2.2027919  0.023865217  0.097730344 
   64600   -955.25021    38.598176   -916.65203    1382.4467   -10452.647    2.1745535   0.07548344  0.090623242 
   64700   -955.26069      31.9003   -923.36039    1142.5531   -5893.5486    2.1859838  0.057045324  0.090231662 
   64800   -954.96057    38.005607   -916.95497     1361.223    4535.1952    2.2085897   0.12240193  0.092396562 
   64900   -952.10416    37.740988   -914.36318    1351.7453    13949.119     2.229952   0.24648342   0.09329224 
   65000   -950.91157    35.773724   -915.13785    1281.2851    5503.0036    2.2066371  0.085431588  0.096010716 
   65100   -948.43074     39.84095   -908.58979    1426.9583   -6725.0088    2.1682318   0.12626392  0.096889205 
   65200   -949.46257    39.205744   -910.25683    1404.2076   -5631.9563    2.1733895    0.1145895  0.094261907 
   65300   -953.73983    38.873635    -914.8662    1392.3126    2212.1497    2.2006687   0.14057614   0.09246431 
   65400   -954.29739    38.635684    -915.6617    1383.7901    8768.9082      2.21608   0.07774501  0.089110536 
   65500   -955.84411    40.080257   -915.76385    1435.5294    1996.1956    2.2051118     0.201219  0.094277585 
   65600   -950.60733    43.576644   -907.03069    1560.7573   -8812.9204    2.1651217   0.29110098   0.10748829 
   65700   -954.19234    40.087951   -914.10439     1435.805   -4644.1412    2.1870249   0.28846604  0.093297493 
   65800   -953.27282    37.439163   -915.83365     1340.935    5769.3563    2.2101413  0.068805466  0.099684464 
   65900   -959.32369     43.84446   -915.47923    1570.3495    3307.7373      2.21352   0.17208554  0.088716582 
   66000   -950.36272    42.809276   -907.55345     1533.273   -3245.6427    2.1792964   0.14981323   0.08972087 
   66100   -952.12088    36.737608   -915.38327    1315.8079   -2140.7305    2.1911377  0.044804365    0.0891008 
   66200   -953.32231    37.285865   -916.03644    1335.4445    2240.5013    2.2012006     0.105591  0.085092934 
   66300   -952.56164    40.818184   -911.74345    1461.9593    3098.4238    2.1995286   0.11975319   0.08758648 
   66400   -950.32585    40.396304   -909.92954    1446.8491   -1358.5461    2.1875806   0.12901799   0.10657024 
   66500   -955.87344    39.368306   -916.50514    1410.0299   -2185.2565    2.1964391   0.11797725  0.091669841 
   66600    -955.3686    40.205629   -915.16297    1440.0198      824.906    2.1996084  0.010489473  0.092802015 
   66700   -951.83245    42.308418   -909.52404    1515.3341    304.85185    2.1928986   0.11746295   0.10346565 
   66800   -951.25019    38.101664   -913.14853    1364.6634   -100.80658    2.1905646  0.090143974  0.095037113 
   66900    -953.9823    37.809584   -916.17271    1354.2022   -2867.9836    2.1901421   0.18981171   0.09339635 
   67000   -953.43724    38.452161   -914.98508     1377.217    -785.3605    2.1927776  0.054927801   0.10003785 
   67100   -950.88044    39.908078   -910.97237    1429.3626    1640.4608    2.1962117  0.060760568  0.090703707 
   67200   -950.60772    42.938432   -907.66928    1537.8989   -1746.9492    2.1824066   0.33882186  0.097362802 
   67300   -951.88641    36.946728   -914.93968    1323.2978   -270.73584    2.1912852   0.17100717  0.091127337 
   67400   -956.14586    40.657478   -915.48838    1456.2034    755.70714    2.1999726  0.089858793  0.080925348 
   67500   -954.66485     39.59719   -915.06766    1418.2277    3585.5585    2.2062941   0.18546943  0.085314871 
   67600   -948.39561    42.638312    -905.7573    1527.1497   -1106.9208    2.1766328   0.19450193  0.088991447 
   67700   -950.59251    37.818978   -912.77353    1354.5386   -2183.4624    2.1832185  0.067397064   0.10275912 
   67800   -955.25209    39.510717   -915.74137    1415.1306    1074.0033      2.19713  0.022128433  0.095188155 
   67900   -955.91963     40.19242   -915.72721    1439.5467    4893.2556    2.2150895   0.14225904  0.089522178 
   68000   -946.51498    39.462618   -907.05236    1413.4079    4940.6503    2.1932595  0.029332903  0.098174948 
   68100   -952.14664    38.585664   -913.56098    1381.9986   -1960.1827    2.1868247   0.15673321  0.095420634 
   68200   -953.80305    37.427715   -916.37534     1340.525   -5966.8869    2.1797166    0.2012402  0.094414202 
   68300   -951.09027    37.573218   -913.51706    1345.7364    2069.0768    2.1940999   0.26839979  0.090536346 
   68400     -949.755    42.603095    -907.1519    1525.8884    6699.0377    2.2015947   0.14447833   0.09621149 
   68500   -951.73314    36.475479   -915.25766    1306.4194    7252.1468    2.2103273  0.097411054  0.085211813 
   68600   -952.71515    36.818544   -915.89661    1318.7067   -4215.7201    2.1864007   0.14790562  0.087386467 
   68700   -952.47928    39.876163   -912.60312    1428.2195   -8488.5691    2.1702606   0.12328238  0.095238867 
   68800    -946.7764    40.594456   -906.18195    1453.9462    558.98446     2.180479 0.0082603557  0.092195542 
   68900   -950.05489    35.097498   -914.95739    1257.0651    15380.061    2.2278005  0.058559229  0.090144173 
