LAMMPS (3 Mar 2020)
Reading data file ...
  orthogonal box = (0 0 0) to (17.469 17.469 17.469)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  217 atoms
  read_data CPU = 0.000956376 secs
Reading potential file library.meam with DATE: 2012-06-29
Reading potential file LiSi.meam with DATE: 2020-11-07
1 atoms in group Li
216 atoms in group Si
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 6 6 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam/c, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) pair meam/c, perpetual, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.003
Per MPI rank memory allocation (min/avg/max) = 8.895 | 8.895 | 8.895 Mbytes
Step Temp E_pair E_mol TotEng Press Volume 
       0         1600   -951.04357            0   -906.37126   -115280.58    5330.9442 
    3200    1551.4847   -944.03891            0   -900.72116    5776.1526    4608.3303 
Loop time of 2.28162 on 1 procs for 3200 steps with 217 atoms

Performance: 363.531 ns/day, 0.066 hours/ns, 1402.511 timesteps/s
100.0% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 2.2039     | 2.2039     | 2.2039     |   0.0 | 96.60
Neigh   | 0.029449   | 0.029449   | 0.029449   |   0.0 |  1.29
Comm    | 0.014169   | 0.014169   | 0.014169   |   0.0 |  0.62
Output  | 2.5396e-05 | 2.5396e-05 | 2.5396e-05 |   0.0 |  0.00
Modify  | 0.02927    | 0.02927    | 0.02927    |   0.0 |  1.28
Other   |            | 0.004767   |            |       |  0.21

Nlocal:    217 ave 217 max 217 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    957 ave 957 max 957 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    4238 ave 4238 max 4238 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:  8476 ave 8476 max 8476 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 8476
Ave neighs/atom = 39.0599
Neighbor list builds = 49
Dangerous builds = 0
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 3200
  Time step     : 0.003
Per MPI rank memory allocation (min/avg/max) = 9.664 | 9.664 | 9.664 Mbytes
Step PotEng KinEng TotEng Temp Press Density c_msdli[4] c_msdsi[4] 
    3200   -944.03891    43.317749   -900.72116    1551.4847    5776.1526    2.1884951            0 1.1944332e-31 
   25000   -949.87808    44.162803   -905.71528    1581.7515    6286.1638    2.2026822    19.608121   0.12880124 
   25100   -950.28112    42.781351   -907.49977    1532.2728    8476.1417    2.2066273    19.744309   0.11717139 
   25200   -945.83857    44.754179   -901.08439    1602.9324   -4096.5292    2.1653857    21.161969   0.14063749 
   25300   -946.63572    43.365355   -903.27036    1553.1897   -4685.2784    2.1695003    20.023866   0.15724733 
   25400   -953.16893    44.488874   -908.68005    1593.4301    3898.4953     2.201235    23.180118   0.13034213 
   25500    -947.0983    47.729272   -899.36903    1709.4894    1252.9022    2.1807197    20.376272   0.12798373 
   25600   -944.80255    42.329396   -902.47316    1516.0854   -1889.7519    2.1734616    22.410801   0.15243951 
   25700   -949.39446    41.800785   -907.59367    1497.1525   -1336.1732    2.1831393    22.969872   0.14556276 
   25800   -948.48559    48.239639   -900.24595    1727.7689    2132.9288    2.1866724    22.658202   0.14448253 
   25900   -945.56326    45.481283   -900.08198    1628.9746    4232.8072    2.1849671     19.53819   0.14657524 
   26000   -951.73356    45.692556   -906.04101    1636.5417   -8796.6618     2.166087    21.416813   0.11892982 
   26100   -946.02041    45.528613    -900.4918    1630.6698   -3102.2901     2.169117     19.78851   0.13210629 
   26200   -944.86663    47.769188   -897.09744    1710.9191    10560.742    2.2009509    21.734597   0.14083134 
   26300   -950.17239    45.938654   -904.23373     1645.356    897.94948    2.1865559    19.414655   0.12063941 
   26400   -946.78036    43.679916   -903.10044    1564.4562   -13844.361    2.1416654    22.442177   0.13755376 
   26500   -944.42894     47.50837   -896.92057    1701.5775    -3850.373    2.1642831    21.822094   0.14188229 
   26600   -949.48665    44.245641   -905.24101    1584.7184    19705.195    2.2292312    21.110262   0.13155397 
   26700   -946.61133    42.281217   -904.33012    1514.3599    2416.0488    2.1810663    25.835002   0.13484185 
   26800   -947.33503    47.011399   -900.32363    1683.7778   -12919.285    2.1427899    23.244298   0.14109391 
   26900   -948.70587    41.535695   -907.17017     1487.658    948.45078    2.1846073    22.009161   0.13195296 
   27000   -950.52308    44.505933   -906.01715    1594.0411    7953.5296    2.2018577    18.343987   0.13128519 
   27100   -945.12662    45.031378   -900.09524    1612.8606    2288.7267    2.1728224    18.859812   0.12652008 
   27200   -949.03738    44.033928   -905.00345    1577.1356   -6071.5432    2.1664576    20.858175   0.12613455 
   27300   -950.24969     43.05129    -907.1984    1541.9411    1232.1413    2.1860979    20.566291   0.12726913 
   27400   -946.48298    47.602292   -898.88069    1704.9415    3428.5604    2.1819826     21.22663   0.12375296 
   27500    -948.5625    44.648392    -903.9141    1599.1435   -1291.7761    2.1768658    22.871657   0.12588962 
   27600   -949.84073    42.447715   -907.39301    1520.3232   -2521.5437    2.1736896    19.641061   0.11881621 
   27700   -948.43685     50.17135    -898.2655    1796.9558   -498.41339    2.1737646    21.731853   0.13248231 
   27800   -948.41056    46.076128   -902.33443    1650.2798    6677.9322    2.1936578    19.977427   0.14146304 
   27900   -951.04906    44.398974   -906.65009    1590.2102   -3591.2967    2.1773543    21.016279    0.1405197 
   28000   -942.86673    44.883093   -897.98364    1607.5496   -8964.8777    2.1453024    21.031428   0.14728624 
   28100   -946.76812    45.197938   -901.57018    1618.8262    8597.2358    2.1970677    22.709007   0.12805272 
   28200   -949.21941    44.642811    -904.5766    1598.9436    11201.689     2.210609    19.670642   0.13859168 
   28300    -945.6857    44.877931   -900.80777    1607.3647   -8736.7673    2.1515779    22.862213   0.13494459 
   28400   -942.43857    43.883139   -898.55543    1571.7349   -9664.5066    2.1407834    21.018899   0.12406873 
   28500   -951.76924    45.490112   -906.27913    1629.2908    9496.1918    2.2123087    21.275593   0.12487847 
   28600   -947.62319    46.401007   -901.22218    1661.9158    9011.1827    2.2026565     18.97846   0.13525828 
   28700   -947.66028    46.957861   -900.70242    1681.8603   -10299.226    2.1538808    17.476527   0.13431649 
   28800    -949.0216     40.15267   -908.86893     1438.123   -3113.2823    2.1758383    21.777788   0.14865029 
   28900   -947.15158    44.282307   -902.86928    1586.0316    6324.9111      2.19462    22.251567   0.15462104 
   29000    -946.2372    46.341089   -899.89611    1659.7697    4087.6091    2.1846688    20.986479   0.13160476 
   29100   -950.99825    43.229223   -907.76903     1548.314   -5406.3339    2.1738305    20.780752   0.13929669 
   29200   -945.92052    42.451112   -903.46941    1520.4449   -2081.3509    2.1722978    20.025215   0.12902795 
   29300   -945.24737    45.800123   -899.44725    1640.3943    3884.2253    2.1831482     22.68755   0.12210213 
   29400   -947.10465    41.056008   -906.04864    1470.4773    5048.2924    2.1894565    20.666823   0.12800504 
   29500   -947.05261    43.990502   -903.06211    1575.5803   -3142.6464    2.1699209    18.499857   0.11466265 
   29600   -944.76274     46.18124    -898.5815    1654.0445   -2860.5296    2.1629972    19.234869   0.14424017 
   29700   -947.15332    41.812891   -905.34043    1497.5861    4666.3122    2.1905977    19.859102   0.13848634 
   29800   -946.55376    43.202727   -903.35103     1547.365    5063.6833    2.1896844    21.088226   0.14710431 
   29900   -946.95397    49.179816   -897.77415    1761.4427   -11283.979    2.1479109    22.038229   0.14609556 
   30000   -950.10567    43.317281   -906.78839    1551.4679   -6620.0098    2.1695111    25.535263   0.12875225 
   30100   -950.07781     46.86711    -903.2107    1678.6099     12240.54    2.2088661    21.225961   0.13269741 
   30200   -945.63859    47.707939   -897.93065    1708.7253     5084.953    2.1817923    20.590578   0.13181827 
   30300   -947.01745    43.230389   -903.78706    1548.3558   -15055.817    2.1395098     21.31149     0.129998 
   30400   -946.44232    40.517461   -905.92486    1451.1885    -2844.535    2.1689275    22.703788   0.12605842 
   30500   -945.34352    47.380624    -897.9629    1697.0021    14201.987     2.203234    19.941938   0.12579916 
   30600   -946.95508     43.43889   -903.51619    1555.8235    3935.6452    2.1853177    19.709319   0.12635659 
   30700   -949.41837    41.530567    -907.8878    1487.4743   -9584.9816    2.1624053    19.642098   0.13247124 
   30800   -947.54459     47.88967   -899.65492    1715.2343   -3888.7439     2.167888    23.286689   0.14209516 
   30900   -946.18425    43.085326   -903.09892    1543.1601    6850.2257    2.1969156    24.391495   0.14668739 
   31000   -953.30395    45.813198   -907.49076    1640.8626   -392.79685    2.1891103    20.589717   0.12900992 
   31100   -946.98265     47.99102   -898.99163    1718.8643    -7776.718    2.1554573    23.980805   0.13867972 
   31200   -951.01387    47.550967   -903.46291    1703.1032   -3774.6077    2.1784384    21.098376   0.13563106 
   31300    -948.0167    42.171128   -905.84557    1510.4169    7379.0833    2.1990202    21.173267   0.12286764 
   31400   -944.26345    46.594112   -897.66934    1668.8321   -1306.5312    2.1687285    22.955799   0.13042815 
   31500   -949.64756    46.188884   -903.45867    1654.3183   -5443.3645    2.1643772    22.874876   0.11930631 
   31600   -950.02114    44.205558   -905.81559    1583.2828   -1334.1882    2.1804772    21.904468   0.12542158 
   31700   -944.68973    47.242585   -897.44715    1692.0581    5664.1582    2.1851787    20.892135   0.13834772 
   31800   -947.42966    44.080462    -903.3492    1578.8023    3521.9062    2.1851654    22.391078   0.12531323 
   31900   -947.85558    41.202634   -906.65294    1475.7289   -11314.803    2.1533641    20.829126   0.12860488 
   32000   -944.47603    44.815231   -899.66079     1605.119   -2199.9148    2.1686836    23.998707   0.13681069 
   32100   -949.23617    46.501269    -902.7349    1665.5068    17722.508    2.2255647    21.226446   0.13305717 
   32200   -951.44543    44.139876   -907.30556    1580.9303   -1077.3383    2.1857058    21.304113   0.12961587 
   32300   -944.95487    43.221504   -901.73337    1548.0375   -13747.721    2.1392241    21.946483   0.13301162 
   32400   -946.71009    47.081296    -899.6288    1686.2813   -519.88707    2.1741575     19.83464   0.13095897 
   32500   -953.54643    45.943502   -907.60293    1645.5296    10184.534    2.2126228    20.746782   0.11776818 
   32600   -948.03826    46.932792   -901.10547    1680.9624   -3209.1335    2.1671734    23.921463   0.12247839 
   32700   -944.96043    44.033405   -900.92702    1577.1169   -3915.6264    2.1592751    21.531817   0.13300582 
   32800    -949.3923    42.400964   -906.99134    1518.6488    4788.5256    2.1890515    22.049079   0.12489465 
   32900   -948.30961    46.908948   -901.40066    1680.1084    4131.0721    2.1886131    21.252844   0.12983444 
   33000   -943.88213    44.278319   -899.60381    1585.8888   -1313.3865    2.1679764    20.573104   0.13175356 
   33100   -947.73302    41.136869   -906.59616    1473.3735   -3438.8746     2.169769    20.568273   0.13614165 
   33200   -949.33977    47.635599   -901.70418    1706.1344      1222.45    2.1812727    20.412132     0.135135 
   33300   -944.43079    46.480917   -897.94987    1664.7779     6215.892      2.18218    17.122808   0.12729869 
   33400   -951.27005    45.127671   -906.14238    1616.3095   -2641.4293    2.1787059    20.622466   0.11870618 
   33500   -947.85994    45.603011   -902.25693    1633.3345   -7824.9395    2.1573074    20.698888   0.11112465 
   33600   -943.68897    45.976243   -897.71273    1646.7023    1662.0822    2.1713102     21.00556   0.11746279 
   33700   -949.65217    43.956097   -905.69607     1574.348    11139.963    2.2104991    23.797771   0.13606387 
   33800   -945.15761    42.733497   -902.42412    1530.5589   -2409.3859    2.1660547    23.511409   0.14149632 
   33900   -937.83332    38.009909   -899.82341    1361.3771   -9599.0717    2.1302261    21.281706   0.13591374 
   34000   -949.87514     42.28135   -907.59379    1514.3646    7415.2891    2.2014524    19.586548   0.13274146 
   34100   -949.66729    45.932451   -903.73484    1645.1338    16072.471    2.2210972    19.399711   0.14059769 
   34200   -944.63437    44.143352   -900.49102    1581.0548   -4910.0155     2.162633    17.938551   0.15143284 
   34300   -945.73919    40.213985   -905.52521    1440.3191   -9937.7857    2.1558683    19.017042   0.13718059 
   34400   -951.20404    44.569669   -906.63437    1596.3239    2035.8602    2.1957482    15.850259   0.12784992 
   34500   -943.14629    44.789426   -898.35686    1604.1948    8714.5224      2.19103    21.150987   0.13623589 
   34600   -947.70936     43.41504   -904.29432    1554.9693   -2577.6367    2.1728266    21.435101   0.11966765 
   34700   -948.62826    41.756712   -906.87155     1495.574   -5486.4155    2.1719014    21.005168   0.13965386 
   34800   -948.86191    51.010684   -897.85123    1827.0177   -2133.3387    2.1730565    20.697079   0.13445631 
   34900    -947.5969    44.729798    -902.8671    1602.0592    7024.0223    2.1956802    20.565573   0.13067787 
   35000   -948.48352    42.229491   -906.25403    1512.5072   -1447.1673    2.1805508    20.136079   0.13732318 
   35100   -942.76641     45.05114   -897.71527    1613.5684   -6217.4282    2.1529073    18.384981   0.15445525 
   35200   -947.98061    44.657257   -903.32335     1599.461    1500.3558    2.1877175    20.338316   0.15020731 
   35300   -947.34316    42.349247   -904.99392    1516.7965    8127.3651    2.1989431    20.143552   0.13235715 
   35400   -946.67928    47.455299   -899.22398    1699.6767   -3210.6801    2.1669964    21.411452   0.13369922 
   35500   -944.21727    43.716864   -900.50041    1565.7795   -7058.6216    2.1568312    21.307175   0.12971857 
   35600   -952.51234    46.393344     -906.119    1661.6413    2602.1173    2.1943711    19.572233   0.12207286 
   35700   -947.18634    47.738694   -899.44765    1709.8269    12789.963    2.2089108    19.995237   0.14412681 
   35800    -946.8468     43.95286   -902.89394     1574.232   -8228.8146     2.158516    21.943643   0.14259401 
   35900   -950.09315    40.240671   -909.85248    1441.2749    -13804.28    2.1515338    19.952041   0.12093348 
   36000    -948.7048     46.22599   -902.47881    1655.6473    6787.5832    2.1952245    22.362428   0.11240372 
   36100    -948.9895    48.658391   -900.33111    1742.7671    9568.0509    2.2037086    18.737548   0.11395152 
   36200   -948.49891    40.561801   -907.93711    1452.7766   -6408.5068    2.1678458    19.265652   0.11757205 
   36300   -944.54387    40.401194   -904.14267    1447.0242   -4259.7062    2.1599012    24.382294   0.13382829 
   36400   -947.11553    47.579763   -899.53577    1704.1346    3286.7628    2.1829802    22.124692   0.12244025 
   36500   -950.34178     45.52342   -904.81836    1630.4838    3556.0891    2.1889419    21.826656   0.11814343 
   36600   -947.25229    40.330684    -906.9216    1444.4988   -1632.4871    2.1738833    24.541065   0.12874005 
   36700   -943.05795    45.732817   -897.32513    1637.9837   -6922.8863    2.1490598    31.498859   0.16095071 
   36800   -947.18398     45.65394   -901.53004    1635.1586    6815.1425    2.1892277    30.951373   0.16128327 
   36900   -949.06606      45.0983   -903.96775    1615.2576    6550.8882    2.1958424    28.531769   0.14949469 
   37000   -941.74935    46.439135   -895.31022    1663.2814   -4509.4291    2.1521957    28.049351   0.15731558 
   37100   -945.96502    45.205705   -900.75931    1619.1044    -5116.322    2.1606733    31.307706    0.1556797 
   37200   -949.57488    45.824716   -903.75017    1641.2751     258.3535    2.1885348    30.047427   0.15009074 
   37300   -945.34795    46.482062   -898.86589    1664.8189    4103.5094    2.1852754     29.57603   0.16295141 
   37400   -946.19605    47.749496   -898.44656    1710.2138   -11148.208    2.1486552     29.83787   0.14849559 
   37500   -949.88636    43.533404   -906.35296    1559.2087   -3007.3972    2.1771714     28.81931   0.14897994 
   37600   -947.27063    46.941258   -900.32938    1681.2656    12768.331    2.2060378    27.502661   0.14480082 
   37700   -948.96559    49.025431   -899.94016    1755.9131   -702.10606    2.1786172    39.614499   0.12655053 
   37800     -948.365    39.877654   -908.48734     1428.273   -16562.627    2.1428825    41.068117   0.13452585 
   37900   -947.38701    42.520085   -904.86692    1522.9152   -1888.2575    2.1745065    38.373432   0.12499271 
   38000   -949.24521     50.86267   -898.38254    1821.7164    20000.801    2.2263512    38.641857   0.13869664 
   38100   -949.56175    44.516607   -905.04514    1594.4234   -1221.2379     2.177622    41.036354   0.12538717 
   38200    -949.0836    41.088214   -907.99538    1471.6308   -10695.875    2.1547644    35.888891   0.11031379 
   38300   -947.18187    48.261083   -898.92079     1728.537    -2484.485    2.1688757    38.995148   0.13075907 
   38400   -946.83517    45.234035   -901.60114    1620.1191    10344.169    2.2005969    34.994438   0.12246727 
   38500    -949.8143       43.464    -906.3503    1556.7229    305.15808    2.1853828    36.658259   0.13147649 
   38600   -943.03515    45.563502   -897.47164    1631.9194    -5309.707    2.1505517    43.386291   0.12247354 
   38700   -948.29859    47.630884   -900.66771    1705.9655    989.40082    2.1787407    41.912729    0.1203917 
   38800   -946.21823    41.791682   -904.42654    1496.8265     8622.135    2.1976636     38.16553   0.13369304 
   38900   -947.68426    47.392157   -900.29211    1697.4152   -3360.6967    2.1679412    39.857041   0.12943564 
   39000   -944.24803    46.451691   -897.79634    1663.7311   -7189.8229      2.15296    38.819169    0.1378124 
   39100   -949.44104    43.665392   -905.77564     1563.936    5539.0288    2.1958205    37.860731   0.11517299 
   39200   -946.41853    45.194213   -901.22431    1618.6928    8029.8393     2.198227    38.441122   0.13603546 
   39300   -948.15131    48.142367   -900.00895     1724.285   -5544.0361    2.1634636    39.849668   0.13136984 
   39400   -950.93517    41.910373   -909.02479    1501.0776   -6453.1681    2.1759708    36.681392   0.13282119 
   39500   -947.10896    43.972783   -903.13617    1574.9456    3581.9926    2.1917836    39.921145   0.13181771 
   39600   -947.85693    47.825133    -900.0318    1712.9228    5495.0163    2.1938137    38.759754   0.13106854 
   39700   -948.45393    40.184045   -908.26988    1439.2467   -3593.2571    2.1757821    40.031285    0.1232326 
   39800   -946.12276    41.753373   -904.36939    1495.4544   -10081.912    2.1561379    40.672308   0.13389461 
   39900   -945.37696    45.534148   -899.84281     1630.868    6579.1225    2.1948029    38.803638    0.1431772 
   40000   -949.25805    44.653042   -904.60501      1599.31    11856.978    2.2126629    39.003595   0.12711768 
   40100   -948.73152    39.991314   -908.74021    1432.3438    -8882.383     2.158021    41.525852   0.12442917 
   40200   -941.21074    41.578149   -899.63259    1489.1785   -11737.928    2.1355382    40.474881   0.12818229 
   40300   -948.56124    46.532189   -902.02905    1666.6143     10343.51    2.2084018    39.835784   0.14325668 
   40400    -947.6546     41.69369   -905.96091    1493.3168    8350.5616    2.2040998    34.967982   0.12825572 
   40500   -942.77567    44.546198   -898.22947    1595.4833   -5731.0381    2.1548574    38.504802   0.14077543 
   40600    -947.9824    45.798471   -902.18393    1640.3351   -4764.5547    2.1695353     40.05606    0.1345355 
   40700   -949.70389    44.393117   -905.31078    1590.0005    4013.7034    2.1963068    41.708809   0.12868018 
   40800   -946.18718    47.351116   -898.83606    1695.9453    2859.1459    2.1815213     39.30626   0.14698049 
   40900   -947.70871    46.414988   -901.29372    1662.4165   -6970.1075    2.1634981    43.644884   0.13695933 
   41000   -949.10878    42.526673   -906.58211    1523.1512   -421.16456    2.1808821    40.882578   0.12866644 
   41100   -949.31715    49.700534   -899.61662    1780.0929    3674.0301    2.1927573    40.870128   0.11721364 
   41200   -947.60934    44.771851   -902.83748    1603.5654     1010.861    2.1835367    40.397179   0.12776589 
   41300   -950.01812    41.772085   -908.24603    1496.1246   -6918.4439    2.1721684    38.498286   0.12438213 
   41400   -946.28646    45.353131   -900.93333    1624.3847   -1263.4752     2.173569     39.46343   0.12823831 
   41500    -946.7126    45.211731   -901.50087    1619.3202     8734.001    2.1967157     34.52145    0.1287104 
   41600   -950.91807    42.268874   -908.64919    1513.9178    2079.2889    2.1927571    36.737972   0.12192095 
   41700   -945.76186    45.024648   -900.73722    1612.6196   -10095.294    2.1490827    39.848664   0.12897387 
   41800   -946.84134    45.178859   -901.66248    1618.1429   -862.34064    2.1764828     39.81776    0.1384195 
   41900    -952.1106    45.961252   -906.14935    1646.1654     12700.11    2.2200657    39.747736   0.13548673 
   42000   -945.85696    47.702078   -898.15488    1708.5154   -1252.4056    2.1737074    39.141094   0.12260146 
   42100   -945.91967    45.129117   -900.79056    1616.3613   -11828.043    2.1449111    38.708557   0.13417596 
   42200   -948.62684    42.805476   -905.82136    1533.1369    167.02799    2.1851485    40.619619   0.12514765 
   42300   -950.44091    48.903503   -901.53741    1751.5461    10116.747     2.212316    34.873404   0.14052774 
   42400   -942.00168    43.731757   -898.26992    1566.3129   -1289.8932    2.1661512    35.246995   0.13392697 
   42500   -949.75771    43.008402   -906.74931     1540.405    -10709.81    2.1590184    42.101893   0.13338903 
   42600   -951.20704    48.494703   -902.71234    1736.9044   -214.82448    2.1863203    38.981257   0.13806956 
   42700   -946.42237    48.829592   -897.59278    1748.8989    3129.1475     2.185975    38.384099   0.14240404 
   42800   -945.90898     39.37342   -906.53556    1410.2131    3014.0249    2.1841655     40.29474   0.14248591 
   42900   -948.10333    43.600733    -904.5026    1561.6201   -3952.8428    2.1690158    40.788122   0.12875235 
   43000   -949.32678    50.205809   -899.12097      1798.19   -1193.1102    2.1783098    38.136644   0.13303779 
   43100    -946.8817    39.701482   -907.18021    1421.9631    7376.1917    2.1979658    39.426468   0.12034963 
   43200   -947.78082     42.38788   -905.39294    1518.1801   -2379.1447    2.1775321    37.317979   0.13138805 
   43300   -950.13078    49.729519   -900.40127     1781.131   -5123.6136     2.168254    39.549087   0.12423037 
   43400   -950.61536    44.477229   -906.13813     1593.013    514.80907      2.18888    39.014206   0.13513581 
   43500   -948.33456    41.780617   -906.55395    1496.4302    3865.1173    2.1994201    40.232504   0.14259375 
   43600   -942.66207    43.112579   -899.54949    1544.1362    -3217.338    2.1652753    37.981382   0.14878652 
   43700    -946.1615     41.18025   -904.98125    1474.9272    -6047.857    2.1647771    38.931967   0.12294196 
   43800   -950.30291    44.949008    -905.3539    1609.9104    5919.0158    2.1999928    39.177483   0.12947755 
   43900   -943.74153    47.033296   -896.70824    1684.5621    7504.1899    2.1886866     42.12713   0.14059289 
   44000   -946.82826    43.286359    -903.5419    1550.3604   -6910.8749    2.1617104    37.398322    0.1258275 
   44100   -948.77389    43.616866   -905.15702     1562.198   -8787.4487    2.1623998     36.17234   0.13455249 
   44200   -942.02808    45.788574   -896.23951    1639.9807    10141.565    2.1956402    36.375987    0.1380242 
   44300   -946.26769    44.745928   -901.52176    1602.6369    9638.1355     2.201899    40.417145   0.13671355 
   44400   -949.43601    43.096185   -906.33982    1543.5491   -10615.138    2.1566759     41.39953   0.13644419 
   44500   -944.17957    43.934194   -900.24537    1573.5635   -5441.2276    2.1611152    42.329954   0.13810578 
   44600   -945.18879    45.272808   -899.91598    1621.5078    9218.3035    2.2010431     33.03926   0.13222712 
   44700   -950.41854    43.126299   -907.29224    1544.6276    5007.1514    2.2001188    35.766484   0.12715485 
   44800   -945.88826    43.822492   -902.06577    1569.5627   -5064.4471     2.165394    36.926276   0.13939843 
   44900    -945.9482    45.608939   -900.33926    1633.5468   -2160.5403    2.1718029    40.766073   0.13768272 
   45000   -946.97095    38.471408   -908.49955    1377.9063    7547.1189    2.2026315    37.132542   0.14463766 
   45100   -946.62616     45.01267   -901.61349    1612.1906    693.10382    2.1774697      38.5124   0.11860051 
   45200   -943.67654    42.456744    -901.2198    1520.6466   -1006.9676     2.167976    36.343738   0.13698252 
   45300   -948.92378    40.807243   -908.11654    1461.5675    1507.8811    2.1905199    40.131294    0.1372659 
   45400   -946.47036    45.047759    -901.4226    1613.4474    5016.4651    2.1886969    39.784001   0.13816871 
   45500   -947.57894     47.26874    -900.3102    1692.9949    260.12968    2.1788404    40.605366   0.12950156 
   45600   -951.11155    44.163037   -906.94851    1581.7598   -8171.5313    2.1723395    37.730156    0.1270556 
   45700   -946.94752    45.881601   -901.06592    1643.3125    65.780499    2.1798129    38.218593   0.14453314 
   45800   -944.38079    46.035695   -898.34509    1648.8316    11713.179    2.2026031    38.969573   0.14450245 
   45900   -945.31832    40.047816    -905.2705    1434.3675    588.56783    2.1810221    41.684073   0.15196199 
   46000   -943.00391    41.019922   -901.98399    1469.1848   -10063.889    2.1466574    39.910015   0.13392362 
   46100   -944.04659    47.173647   -896.87295    1689.5889    2321.9372     2.180895    37.961217   0.13596064 
   46200   -950.99309    47.183794   -903.80929    1689.9524    13332.591    2.2242672      38.0605   0.13878219 
   46300   -948.49031     43.64785   -904.84246    1563.3077    -5895.777    2.1720998    36.892774   0.14393649 
   46400   -943.33345    45.233004   -898.10044    1620.0822   -12373.585     2.140447    40.012095   0.14984126 
   46500   -951.47799    44.908758   -906.56923    1608.4689    4606.6434    2.2000071    36.363354    0.1436683 
   46600   -950.48289    45.980707   -904.50218    1646.8622    6617.0522    2.2020718    40.452005   0.11020674 
   46700   -946.41888    46.823798   -899.59509    1677.0586   -3586.0221    2.1671863    37.012798   0.12170019 
   46800   -948.74263    43.267433    -905.4752    1549.6825   -4571.3098    2.1709441    36.454106   0.13931978 
   46900   -951.42408    44.957364   -906.46671    1610.2097    276.48832     2.190472    41.959173   0.12802542 
   47000   -946.64274     47.36252   -899.28022    1696.3537    3222.3909    2.1872795    38.227383   0.14402723 
   47100   -950.39186    45.843545   -904.54831    1641.9495   -3865.5085    2.1777039    38.461853   0.12939523 
   47200   -950.46061     42.97174   -907.48887    1539.0919   -5326.9935    2.1768176    38.210647   0.11407559 
   47300   -946.20535    46.928275   -899.27708    1680.8006   -565.18216    2.1755966    32.445022   0.12976414 
   47400   -949.83604    46.114191   -903.72185    1651.6431    2429.9442    2.1924232    35.386805   0.13910187 
   47500   -949.70256    42.220663   -907.48189     1512.191   -307.44225    2.1860443    38.336457   0.13005785 
   47600   -949.43448     50.91484   -898.51964    1823.5849   -11657.803    2.1519766    42.504422   0.12310191 
   47700    -947.8958    44.551601    -903.3442    1595.6768    3564.8228     2.188072    40.389252   0.12384093 
   47800   -947.85975    43.005682   -904.85407    1540.3076    11656.914    2.2104831    37.004742   0.13335632 
   47900   -943.74585    46.665848      -897.08    1671.4015   -5781.0579    2.1532689    38.827337   0.15376029 
   48000   -942.78588    40.372663   -902.41322    1446.0024   -9863.2919    2.1472818    43.305559   0.12141973 
   48100   -953.40273     48.80984   -904.59289    1748.1915    4349.3939    2.1987884    38.362367   0.10975442 
   48200   -948.64801    50.339282   -898.30872    1802.9705    12982.454    2.2093878    39.479987   0.11107981 
   48300   -943.93166    42.901275   -901.03038    1536.5681    -6533.458    2.1543748    37.847268   0.12807994 
   48400   -949.26969    41.372879   -907.89682    1481.8265   -8544.1006    2.1616989    36.828214     0.138614 
   48500   -949.10817     48.27037    -900.8378    1728.8696    4087.7526     2.191826    38.372789   0.12512269 
   48600   -949.18174    47.796838    -901.3849    1711.9094    5596.3819    2.1932275    38.638884   0.11468962 
   48700   -950.80568    41.659682     -909.146    1492.0987   -2123.0485    2.1811584    41.264033   0.10648164 
   48800   -951.29453     49.39209   -901.90244    1769.0455    -9377.856    2.1623718    39.175182   0.11802282 
   48900   -945.37841    44.378766   -900.99964    1589.4865    2152.0045    2.1835149    39.365536   0.13430602 
   49000   -949.76292    41.604978   -908.15794    1490.1394    5282.8438     2.200072    35.878427   0.12856154 
   49100   -948.43061    48.199598   -900.23102    1726.3348   -4482.1615    2.1662956    38.142553    0.1022152 
   49200   -949.78669    48.514649   -901.27204    1737.6188   -6695.8089    2.1673421    34.897672   0.12189803 
   49300   -952.11041    45.571201   -906.53921    1632.1952      2983.95    2.1943653    41.889303   0.11905448 
   49400   -947.79061    47.331538   -900.45907     1695.244    4617.5442    2.1904411    35.057104   0.13203354 
   49500   -945.70948    46.035451   -899.67403    1648.8229   -5648.3362    2.1629679    40.895077    0.1469068 
   49600    -946.6674    40.225314   -906.44209    1440.7249   -4224.7463    2.1666298    39.442426   0.11702777 
