LAMMPS (3 Mar 2020)
Reading data file ...
  orthogonal box = (0 0 0) to (17.469 17.469 17.469)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  217 atoms
  read_data CPU = 0.00119052 secs
Reading potential file library.meam with DATE: 2012-06-29
Reading potential file LiSi.meam with DATE: 2020-11-07
1 atoms in group Li
216 atoms in group Si
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6
  ghost atom cutoff = 6
  binsize = 3, bins = 6 6 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam/c, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) pair meam/c, perpetual, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.003
Per MPI rank memory allocation (min/avg/max) = 8.895 | 8.895 | 8.895 Mbytes
Step Temp E_pair E_mol TotEng Press Volume 
       0         1425   -951.04357            0   -911.25729   -116259.55    5330.9442 
    3200    1463.4383   -954.48976            0   -913.63028    5376.1761    4577.9015 
Loop time of 2.33 on 1 procs for 3200 steps with 217 atoms

Performance: 355.982 ns/day, 0.067 hours/ns, 1373.389 timesteps/s
100.0% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 2.2725     | 2.2725     | 2.2725     |   0.0 | 97.53
Neigh   | 0.0076915  | 0.0076915  | 0.0076915  |   0.0 |  0.33
Comm    | 0.014163   | 0.014163   | 0.014163   |   0.0 |  0.61
Output  | 2.5513e-05 | 2.5513e-05 | 2.5513e-05 |   0.0 |  0.00
Modify  | 0.030553   | 0.030553   | 0.030553   |   0.0 |  1.31
Other   |            | 0.005095   |            |       |  0.22

Nlocal:    217 ave 217 max 217 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    957 ave 957 max 957 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    4211 ave 4211 max 4211 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:  8422 ave 8422 max 8422 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 8422
Ave neighs/atom = 38.8111
Neighbor list builds = 13
Dangerous builds = 0
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 3200
  Time step     : 0.003
Per MPI rank memory allocation (min/avg/max) = 9.665 | 9.665 | 9.665 Mbytes
Step PotEng KinEng TotEng Temp Press Density c_msdli[4] c_msdsi[4] 
    3200   -954.48976    40.859479   -913.63028    1463.4383    5376.1761    2.2030417            0 6.2763917e-32 
   46000   -951.66382    44.652457   -907.01136    1599.2891   -2755.6023     2.180544    16.091981  0.097204921 
   46100   -949.09405    38.342556    -910.7515    1373.2913    7117.2958    2.2056454    16.133481   0.11672654 
   46200   -950.44683    36.253976   -914.19286    1298.4859    4372.9514     2.204866    15.521278   0.10541799 
   46300   -949.89582     35.76609   -914.12973    1281.0116   -3910.2854    2.1809366    17.193632   0.10902624 
   46400   -950.18749    44.236571   -905.95092    1584.3936   -8759.2446    2.1632304     14.94187   0.12443785 
   46500   -953.51985    40.897153    -912.6227    1464.7877    5142.3147    2.2086915    12.942482    0.1147245 
   46600   -952.92873    38.975653   -913.95308    1395.9665     9757.623    2.2199212    14.622747  0.099808742 
   46700   -954.52926    40.879479   -913.64978    1464.1547   -2467.2748     2.190816    13.156664   0.10805451 
   46800   -950.35494    43.261438    -907.0935    1549.4678   -10854.653    2.1573502    14.545447   0.11018952 
   46900   -953.34006    42.964686   -910.37538    1538.8392   -6660.4987    2.1763474    14.438506   0.10399386 
   47000   -952.96839    39.082167   -913.88622    1399.7815     5999.892    2.2126149    13.950372   0.11741341 
   47100   -954.05385    40.720714   -913.33314    1458.4683      8007.26    2.2165921     16.26159   0.10937601 
   47200   -952.78729    38.396395    -914.3909    1375.2196     -954.073    2.1902937    16.512781   0.10670808 
   47300   -956.70145    34.598784   -922.10267     1239.203   -4736.5395    2.1944085     14.77115    0.1040931 
   47400   -952.99118    37.144208   -915.84697    1330.3708   -1938.5847    2.1932865    15.083007   0.10327284 
   47500   -951.90899    38.868858   -913.04014    1392.1415    3049.5586    2.2051099    13.696942   0.11318624 
   47600   -951.68907    38.163461   -913.52561    1366.8768    5481.8174    2.2052111     14.09781   0.10223328 
   47700   -958.69001    37.357251   -921.33276    1338.0013    210.34449    2.2098579    16.063231  0.099753061 
   47800   -951.42972    36.990736   -914.43899     1324.874   -1176.2704    2.1887461    14.672849   0.10773206 
   47900   -956.77611    43.987073   -912.78903    1575.4574   -3317.6096    2.1917914    16.002281   0.10308534 
   48000     -952.703    35.557141   -917.14586    1273.5279    3352.7666    2.2025907    14.906418   0.10098392 
   48100   -956.02387    36.929445   -919.09443    1322.6788    2705.5931     2.210646    13.676804   0.10254975 
   48200   -953.40789     40.87504   -912.53285    1463.9957   -1993.8221    2.1946048    16.158456   0.11692786 
   48300   -952.04357    37.789168    -914.2544    1353.4709   -2101.5473    2.1888605    14.429954   0.10566277 
   48400   -956.39658    36.809239   -919.58734    1318.3735   -1047.4875    2.2010523    15.226231  0.092535235 
   48500    -956.1449    40.692546   -915.45235    1457.4594    2352.8104    2.2051272    15.628992  0.095539484 
   48600    -954.3403    41.824771   -912.51553    1498.0116    2875.7953    2.2046601    14.412436   0.10935154 
   48700   -952.94102    38.631981   -914.30904    1383.6575   -1364.0222    2.1918136    14.203312   0.10366692 
   48800   -954.46621    37.258118   -917.20809    1334.4507     -6349.73    2.1825283    15.536314  0.095961328 
   48900   -959.36121     35.31507   -924.04614    1264.8577   -1447.3284    2.2074125    13.614315  0.096113359 
   49000   -956.04815    40.269181   -915.77897     1442.296    2769.0267    2.2073303    16.530422    0.1053368 
   49100   -955.39491    41.437981   -913.95693    1484.1582    2299.7789    2.2032066    16.090097   0.10111032 
   49200   -953.79913    40.583419   -913.21572    1453.5509   -4380.2343    2.1843324    16.515073  0.099368617 
   49300     -946.709    39.128437   -907.58056    1401.4387   -3694.3945    2.1682204    16.586937   0.11518037 
   49400   -950.45527    43.102171    -907.3531    1543.7635    1803.3978    2.1890387    13.521671   0.11026839 
   49500   -954.21339     41.67916   -912.53423    1492.7964    6475.6103    2.2109964    14.822752  0.094212575 
   49600   -954.32713    40.269303   -914.05783    1442.3004    4312.7742    2.2035579    15.003633   0.08997611 
   49700   -955.19884    39.347828   -915.85101    1409.2965   -10291.477    2.1722114    14.064783  0.095470236 
   49800   -960.77854     36.75485   -924.02369    1316.4254   -10124.447    2.1841865    16.391194   0.08421262 
   49900   -953.95576    36.168687   -917.78707    1295.4312    3301.6118    2.2031748    15.003964  0.095673753 
   50000   -952.23224    38.517307   -913.71493    1379.5502    13243.006    2.2225257     19.24379   0.10268252 
   50100   -950.33318    37.591886   -912.74129     1346.405    5224.9732    2.1991811    14.760837   0.11164487 
   50200   -950.55511    40.381167   -910.17395     1446.307   -8019.9476    2.1629197    17.380078   0.10325992 
   50300   -947.19273    45.603092   -901.58964    1633.3374   -4450.8649    2.1628158    13.646454   0.10677995 
   50400   -947.89777    41.329795   -906.56797    1480.2834    7643.5727     2.199939    14.380307   0.10130432 
   50500   -952.55643    41.739637   -910.81679    1494.9624    1240.4565    2.1928751    15.485392   0.10338979 
   50600   -950.32246    36.628708   -913.69375    1311.9075    -1065.689    2.1829668    18.329681   0.10009015 
   50700   -955.77534     40.25281   -915.52253    1441.7097   -3580.6937    2.1877043    14.267871  0.087984637 
   50800   -956.88772     39.50738   -917.38034    1415.0111    796.72844     2.201634    14.639949  0.091180971 
   50900   -950.38169    42.192122   -908.18957    1511.1688   -363.94743    2.1841822    15.140008  0.098118623 
   51000   -952.16751    40.701969   -911.46554    1457.7969    2496.1864    2.1941217     15.36816   0.10725693 
   51100    -952.7295    38.599948   -914.12956    1382.5101    1050.7909    2.1970672    16.160691   0.10755526 
   51200   -954.18435    38.188057    -915.9963    1367.7577   -788.80848    2.1915707    14.955496   0.10651803 
   51300    -948.4115    41.397506     -907.014    1482.7085   -1121.4203    2.1820029    15.245803   0.12375712 
   51400    -952.9455    41.946532   -910.99897    1502.3727    4068.6701    2.2040645    17.033021   0.10613069 
   51500   -953.29021    38.778935   -914.51128    1388.9208    3595.4862    2.2063418    15.384245    0.1117205 
   51600   -952.58581    37.840445   -914.74537    1355.3075   -3735.3792    2.1847225    17.708247   0.10632786 
   51700   -948.61023    42.283158   -906.32707    1514.4294   -12669.843    2.1510297    15.024686   0.11550483 
   51800   -954.96592    40.571332   -914.39459     1453.118    3318.8012    2.2056037     14.59333   0.10317995 
   51900   -953.49838    39.696832   -913.80155    1421.7966    16343.929    2.2366386    14.820912   0.10023309 
   52000   -953.14583    41.334998   -911.81083    1480.4697    3652.8994     2.202323    17.716655   0.10440602 
   52100   -951.90145    44.267185   -907.63427      1585.49   -13015.671    2.1531317    15.989412  0.094438579 
   52200   -954.01087    37.273417   -916.73745    1334.9986   -3559.3893    2.1870451    16.124886    0.1038959 
   52300   -952.39177    38.599655   -913.79211    1382.4997    7869.8048    2.2131685    14.131186   0.10847845 
   52400   -950.47146     40.13483   -910.33663    1437.4841    7524.8061    2.2086079    15.860119   0.11179548 
   52500   -954.88807    39.887238   -915.00084    1428.6162   -6141.7252     2.186927    15.388569   0.11075278 
   52600    -954.5998    37.404399    -917.1954    1339.6899   -6667.4073    2.1824453    12.393671  0.093190454 
   52700   -952.30633    39.261819   -913.04451     1406.216    1344.7208    2.1979489    13.831128   0.10967163 
   52800   -951.53216    40.017755    -911.5144    1433.2909    8474.2494    2.2128276    13.740934   0.10849889 
   52900   -958.52474    38.714563   -919.81018    1386.6152    4212.4109    2.2147214    14.371554  0.089744672 
   53000   -954.42982    39.742457   -914.68737    1423.4307   -7748.4826    2.1787671    16.316773   0.10505643 
   53100   -951.16305    38.660451    -912.5026    1384.6772   -4723.1631    2.1790828    16.918919   0.10582685 
   53200   -953.16721    36.078641   -917.08856    1292.2061     4856.269    2.2072103    14.203565   0.10342251 
   53300   -958.08232    40.089395   -917.99292    1435.8567    6216.8901    2.2218718    14.125547   0.10259405 
   53400   -950.87886    39.176577   -911.70229    1403.1629    642.40989     2.194251    14.836725   0.10768802 
   53500    -953.3459    38.611608   -914.73429    1382.9278   -3880.3157    2.1819096    14.536074    0.1046012 
   53600   -953.87797    34.766736   -919.11124    1245.2184   -2021.1152     2.193906    12.391044   0.10676015 
   53700   -950.21686    39.305807   -910.91106    1407.7915    1569.1137    2.1961901    13.134976   0.11164895 
   53800   -953.44349     40.83967   -912.60382    1462.7289    3719.2311    2.2056149    14.024149    0.1071918 
   53900     -951.503    35.451418   -916.05158    1269.7412    2254.1252    2.1990504    14.302355   0.10833958 
   54000   -947.48378    37.459473   -910.02431    1341.6625    335.10415    2.1832089    14.408626   0.10430698 
   54100   -950.14442    39.930891   -910.21353    1430.1797   -1366.6649    2.1852416      14.2612   0.10431508 
   54200    -953.4008    38.187122   -915.21368    1367.7242    1119.7634    2.1992196    13.710938  0.092734261 
   54300    -952.6292    38.771624   -913.85758     1388.659    1543.4547    2.1985202    15.775083  0.096636138 
   54400   -950.60429    43.244873   -907.35942    1548.8745   -3204.1703    2.1795515    13.717475   0.11901026 
   54500   -953.70775    38.374751     -915.333    1374.4444    1049.5529    2.1970148    16.052905  0.089529405 
   54600   -955.29204    40.966033     -914.326    1467.2547    682.05725    2.2020845    12.721052   0.10380091 
   54700   -951.00894    43.189004   -907.81993    1546.8735    1386.5935    2.1925465    14.383675   0.12329348 
   54800   -957.26634    42.422304   -914.84404    1519.4131    -4789.878    2.1926444    14.243019  0.097317551 
   54900   -957.49042    42.032476   -915.45795    1505.4508    -8429.343    2.1811025    13.481041    0.1136499 
   55000   -954.08107    43.502266   -910.57881    1558.0934   -1071.5674     2.189734    14.408604   0.10440435 
   55100   -954.17768    38.687923   -915.48976    1385.6611    9860.5556    2.2209844    14.159583   0.09664191 
   55200   -957.51774    40.463432   -917.05431    1449.2534    2958.4254    2.2088701    14.444666   0.09215605 
   55300   -952.02729    39.409357   -912.61793    1411.5002   -6906.9488    2.1778444    14.897007    0.1162811 
   55400   -951.32625    38.890995   -912.43525    1392.9344   -5519.7936    2.1788421    17.529749   0.11066976 
   55500   -958.21124    38.735249   -919.47599    1387.3561      4793.12    2.2184385    13.876026  0.093363278 
   55600   -954.49652    42.384608   -912.11192    1518.0629    8762.8741    2.2180631     12.92883   0.11101412 
   55700   -954.97133     42.06935   -912.90198    1506.7715   -808.76794      2.19577    15.130344   0.11589384 
   55800    -955.6339    36.583085   -919.05082    1310.2734   -7233.8169    2.1840026    14.126544   0.11371417 
   55900   -954.98158    41.664158   -913.31742    1492.2591   -5769.0287    2.1836135    16.285115    0.1228456 
   56000   -954.23187    42.795527   -911.43634    1532.7806    6497.3158    2.2136958    14.168211   0.10711342 
   56100   -953.70755    37.726308   -915.98124    1351.2196    9153.9682    2.2205608    14.816427   0.10192165 
   56200   -953.60845    40.191485   -913.41696    1439.5132   -4352.9448    2.1856066    13.519182   0.10592856 
   56300   -950.80781    40.945208    -909.8626    1466.5089   -8665.4204    2.1658231    14.203697   0.10324899 
   56400   -953.34928     37.71621   -915.63307    1350.8579   -1211.1452    2.1913631    13.600179   0.10899755 
   56500   -953.08769    39.134322   -913.95336    1401.6495    5562.6779    2.2106128    15.278618   0.10488118 
   56600   -949.91236    42.193883   -907.71848    1511.2319    554.95997    2.1892398     13.03085   0.11110197 
   56700   -955.96501    40.301748   -915.66326    1443.4624   -1826.1113    2.1955527    14.758961   0.10238217 
   56800   -952.23756    37.774894   -914.46266    1352.9597   -1208.5286    2.1918108    13.928149   0.11389832 
   56900   -950.99256    42.631074   -908.36149    1526.8905   -1317.6317    2.1836399    12.998459   0.12702942 
   57000     -956.012    39.969981   -916.04201    1431.5798   -366.53925    2.1983075    14.507084  0.094912487 
   57100   -954.63292    39.255032   -915.37789    1405.9729    111.33068    2.1921453    15.206359   0.10623701 
   57200   -954.19446    43.263936   -910.93053    1549.5573   -3912.0937    2.1844255    15.135275   0.10749147 
   57300   -957.59139    41.502507   -916.08888    1486.4693   -2202.0191    2.1952252    15.964762  0.094663879 
   57400   -954.18611    37.074659   -917.11145    1327.8798    1297.0252    2.1978366    14.018372   0.10428319 
   57500    -951.2398    39.330043   -911.90976    1408.6595    54.126402    2.1897172    14.682084   0.10195617 
   57600   -954.55153    39.873084   -914.67844    1428.1093   -3500.3737     2.189629    14.430047   0.10156339 
   57700   -958.15273    39.032335    -919.1204    1397.9967   -2563.2852    2.1977067    13.900045  0.098855723 
   57800   -953.95142    42.028756   -911.92266    1505.3176    153.83056    2.1934637    12.661814   0.10642966 
   57900   -956.68938    42.721512   -913.96787    1530.1296    456.53766    2.2002583    12.683608   0.10657449 
   58000   -957.12742    37.879221    -919.2482    1356.6963    436.16985    2.2018864     15.63223  0.097826547 
   58100   -950.80282    39.767264   -911.03555    1424.3192   -4509.0602    2.1752539    15.255453   0.11215753 
   58200   -952.15012    38.744083   -913.40604    1387.6725    52.532145    2.1895596    15.028044   0.10345657 
   58300   -952.47488    35.643773    -916.8311    1276.6307    7911.6452    2.2133057    15.432123  0.098709837 
   58400   -951.16701    42.172892   -908.99412    1510.4801    2993.8485    2.1973666    13.183154   0.10570106 
   58500   -952.97864    41.002964   -911.97568    1468.5775   -1352.1381    2.1868528    14.901512  0.092059626 
   58600   -953.26193    36.832908   -916.42902    1319.2212   -5823.1477      2.18174    15.805545   0.11259618 
   58700   -950.45318    39.927345   -910.52583    1430.0527   -2000.7741    2.1848114    14.069973   0.10830349 
   58800   -948.96834     38.42422   -910.54412    1376.2162    6196.5814    2.2060185     13.01363   0.11424941 
   58900   -953.84178    38.064297   -915.77748    1363.3251     6309.785    2.2116371    14.747725   0.10946657 
   59000   -952.11435    39.768333   -912.34602    1424.3575   -4534.8916    2.1828944    15.181078   0.11798526 
   59100    -951.2754    41.698025   -909.57738     1493.472   -10577.347    2.1654507    17.858465   0.12478722 
   59200   -956.44427    39.001811   -917.44246    1396.9034    1732.1019    2.2061195    14.327454  0.099169189 
   59300   -951.37387    38.869067    -912.5048     1392.149    13837.528     2.225626    13.170163   0.11562921 
   59400    -954.8822    43.638958   -911.24324    1562.9892    2087.8732    2.2001835    14.645434  0.093958335 
   59500   -955.45373    36.488019   -918.96571    1306.8685   -9433.3324    2.1756787    15.442668   0.10688268 
   59600   -955.19884     40.60832   -914.59052    1454.4428   -11827.279    2.1698243    16.374982   0.11601982 
   59700   -952.78186    41.823074   -910.95879    1497.9508    3346.2835    2.2000725    14.802897  0.097388873 
   59800   -956.17069    38.670867   -917.49982    1385.0502    8541.7374    2.2221646     12.74944   0.10163657 
   59900   -956.40437    41.091718   -915.31266    1471.7563    85.566796    2.1986492      15.0658  0.095288975 
   60000   -950.56443    38.975216   -911.58921    1395.9509   -5641.1594    2.1784328    14.652867   0.12163037 
   60100   -952.83009    36.262277   -916.56781    1298.7832   -2658.6782    2.1888905    14.349903   0.10958846 
   60200   -953.54389    37.920525   -915.62337    1358.1757    3444.2158    2.2036063    16.745182  0.090488683 
   60300   -949.59823    39.984594   -909.61364    1432.1032    2332.2074    2.1949213    13.540945   0.10594994 
   60400   -957.16318    41.676164   -915.48701    1492.6891   -2669.9276    2.1940015     14.45635   0.10015625 
   60500   -953.25826    38.158788   -915.09948    1366.7094   -3254.3602    2.1868004    13.842835   0.10326908 
   60600   -955.54792    47.162093   -908.38583    1689.1752   -4787.1751    2.1819262    14.866392   0.09529915 
   60700   -956.00279    40.843398   -915.15939    1462.8624    3371.2556    2.2072402    14.693661  0.094247425 
   60800   -955.53905     40.85013   -914.68892    1463.1035    3497.5049    2.2076969    15.347191  0.095087881 
   60900   -949.74267    41.750405   -907.99226    1495.3481   -3319.4561    2.1782618    15.679343   0.12093925 
   61000   -954.77468    39.041664   -915.73302    1398.3308   -6011.4616    2.1823984    18.443796   0.10268085 
   61100   -954.41189    39.728857   -914.68303    1422.9436   -149.34817    2.1951929    15.013785   0.10187565 
   61200   -950.54724    41.475353   -909.07189    1485.4967    8262.0305    2.2112006    14.634405   0.11231346 
   61300   -956.18161    40.178192   -916.00342    1439.0371    4874.9283    2.2139784    14.384677   0.10176138 
   61400   -952.55235    36.216966   -916.33539    1297.1604   -8711.3382    2.1725172    12.993238    0.1207412 
   61500   -950.39926    38.515041   -911.88422    1379.4691   -9428.4515    2.1646843    17.720372   0.10101399 
   61600   -954.40279    39.139664   -915.26313    1401.8408    3107.2328    2.2054364    15.368346   0.09877232 
   61700   -956.73251    38.813022   -917.91948    1390.1417    11366.931    2.2317152    15.927265   0.10333044 
   61800    -953.1783    41.829308   -911.34899    1498.1741     1626.751    2.1966283    14.837344   0.10610124 
   61900    -950.7915    36.263599    -914.5279    1298.8306   -6082.2154    2.1756027    17.730766   0.11126926 
   62000   -956.87945    38.177704   -918.70175    1367.3869   -5645.7677    2.1884673    16.334198  0.093835368 
   62100   -951.55224    40.991333   -910.56091    1468.1609    1947.0374    2.1942762    16.320991   0.10727317 
   62200   -951.78392    38.788307   -912.99562    1389.2565    7724.2034    2.2098622    15.564041   0.11040264 
   62300   -955.07406    37.831553   -917.24251     1354.989    3227.2746    2.2050683    14.106124   0.10654021 
   62400   -951.97557    42.713025   -909.26255    1529.8257   -6335.4743    2.1764367      13.9745   0.11998884 
   62500   -952.43947     39.60463   -912.83484    1418.4942    -1812.245    2.1883616     14.32178   0.10619366 
   62600   -953.55755    37.506609   -916.05095    1343.3507    4074.3636    2.2035649    15.492073  0.098874435 
   62700   -948.44229    39.005504   -909.43679    1397.0357    5722.7655    2.1977664    15.486808   0.10559656 
   62800   -948.49215    36.410806   -912.08135     1304.103    2052.3574    2.1919162    16.457577   0.10652537 
   62900   -954.81103    38.270043   -916.54098    1370.6941   -3928.2313     2.187366    15.756785   0.10755532 
   63000   -952.86377    41.870404   -910.99337     1499.646    -2751.461    2.1865237    16.159838    0.0991581 
   63100   -952.00919    40.815985   -911.19321    1461.8806    4814.8463    2.2009768    13.407429  0.095848053 
   63200   -956.61674    39.659103   -916.95764    1420.4452    3684.3868    2.2132186    13.111399   0.10733062 
   63300   -955.15692    42.978997   -912.17793    1539.3518   -4634.8302    2.1826364    14.091432    0.1007528 
   63400   -949.65218    37.478803   -912.17338    1342.3548   -11770.121     2.161327    13.855751   0.11832554 
   63500   -957.12055    37.913951    -919.2066    1357.9402   -33.729637    2.2045873    14.129251   0.10658754 
   63600    -956.3862    44.259821   -912.12638    1585.2263    10670.295    2.2241859    12.914909  0.088390593 
   63700   -949.55073    37.262942   -912.28779    1334.6234    8935.5673    2.2088407    16.074223   0.10800416 
   63800   -956.65621    37.816538   -918.83967    1354.4512   -8477.0028    2.1816952    15.688616   0.10409523 
   63900   -952.05626    39.731497   -912.32476    1423.0381   -9061.5892    2.1657316    15.663472   0.10100203 
   64000   -952.93131    41.513299   -911.41801    1486.8558    3278.3634    2.1993148    13.569021   0.10604102 
   64100   -955.89348    39.817734   -916.07575    1426.1268    8359.5508    2.2208116    14.110117  0.088140914 
   64200    -954.0752    42.647843   -911.42736    1527.4911    1612.7213    2.1983016    15.440572   0.10867291 
   64300   -954.79874     44.21284    -910.5859    1583.5436   -9254.4786    2.1733774    13.302306   0.10934735 
   64400   -956.84255    40.323068   -916.51949    1444.2261   -6712.1179    2.1841779    13.103143  0.097859258 
   64500   -953.58941    41.268838   -912.32057    1478.1001    3554.8304    2.2035756    14.570441   0.10740357 
   64600   -950.11711    41.485062   -908.63205    1485.8445     5729.067    2.2028496    15.505374   0.11241656 
   64700   -952.57562    36.402296   -916.17332    1303.7982    4174.8122     2.199566    15.135194   0.10939869 
   64800   -954.83109    41.193208   -913.63789    1475.3913   -7723.2377    2.1814058    16.316711   0.11132017 
   64900   -949.15504    40.063454   -909.09158    1434.9276   -1104.5281    2.1782019    14.115722   0.10847474 
   65000   -958.76999     40.97263   -917.79736     1467.491    4306.3062    2.2147928    15.158057  0.098669741 
   65100   -957.69621    43.399156   -914.29705    1554.4004    734.60677    2.2044608      14.8476    0.1083845 
   65200   -952.23942    40.865805   -911.37362    1463.6649   -3581.5041    2.1797275    13.271522   0.10791357 
   65300   -956.13539    37.625682   -918.50971    1347.6155    -8636.206    2.1775135    13.076912   0.10636765 
   65400   -950.93655    34.925719   -916.01083    1250.9126    1252.7674    2.1932144    12.755202  0.097920707 
   65500   -952.19023    41.922065   -910.26816    1501.4963    19345.554    2.2355051    13.650487   0.10626808 
   65600   -955.68862     40.43342    -915.2552    1448.1785    8918.8557    2.2204994      15.2878    0.1125162 
   65700   -956.25259    36.921558   -919.33103    1322.3963   -11934.152    2.1702286    16.648077   0.11027684 
   65800   -952.20679    41.292388   -910.91441    1478.9436   -15133.965    2.1552148    15.677526   0.12270422 
   65900   -954.07047    40.521848   -913.54863    1451.3456    3086.7378    2.2026524    13.956838    0.1071784 
   66000   -956.11698    39.994432   -916.12255    1432.4555    9985.7237    2.2229494    13.054688  0.098227335 
   66100   -951.49639     43.42903   -908.06736    1555.4704    633.79568    2.1888911    16.211594  0.095702892 
   66200   -953.89441    41.323969   -912.57044    1480.0747   -6168.0328    2.1790343    13.995647   0.10651695 
   66300   -956.86356    40.496919   -916.36664    1450.4528   -8239.7233    2.1827442    13.484875  0.099168963 
   66400    -953.1045    43.145142   -909.95936    1545.3025    956.83972    2.1925933    14.634918  0.099729494 
   66500   -952.01201     40.22327   -911.78874    1440.6517    6621.9215    2.2059688    13.860343   0.11305207 
   66600   -955.04568     38.70157   -916.34411    1386.1499    610.18235    2.2001797    16.001235  0.095419678 
   66700   -951.15471    39.454222   -911.70049    1413.1071   -5469.7801     2.175882    15.334144   0.10554152 
   66800   -950.91575    39.916919   -910.99883    1429.6793   -4863.9446    2.1748389    16.749731   0.10824661 
   66900   -954.29962    36.673479   -917.62614     1313.511    4816.5603    2.2115135    15.717467   0.10403831 
   67000   -949.53908     37.88444   -911.65464    1356.8833    9596.7102    2.2114149    13.017815   0.11425942 
   67100   -952.79802     40.60321   -912.19481    1454.2597   -3174.0506    2.1852806    15.419665   0.10025535 
   67200   -956.53268    37.081477    -919.4512     1328.124   -9765.8651      2.17485    14.885315   0.09431026 
   67300   -952.97798    39.351542   -913.62644    1409.4295   -4668.1347     2.180416    14.180138   0.10295692 
   67400   -950.49628    39.566584   -910.92969    1417.1315    11436.934    2.2173418    13.686845   0.10415521 
   67500   -956.19961    38.800266   -917.39935    1389.6848    12526.167    2.2294421    14.211902  0.098326265 
   67600   -952.78707    40.439874    -912.3472    1448.4096   -6219.4629    2.1737518    15.523617   0.10007657 
   67700   -952.07747    40.604313   -911.47315    1454.2993   -12937.181     2.156643    16.587314   0.11882286 
   67800   -955.07426    39.128119   -915.94614    1401.4273    256.32861    2.1931121    14.576483  0.095087169 
   67900   -955.72659    40.402695   -915.32389     1447.078    8565.3792    2.2135376    15.200121   0.09419283 
   68000   -951.37328    42.194947   -909.17834      1511.27   -8.5013673     2.185904    16.768458  0.093758533 
   68100   -955.52924    39.839224   -915.69002    1426.8965   -4359.6877    2.1847492     14.48068  0.094038062 
   68200   -952.42711    37.900587   -914.52653    1357.4616   -1100.8466    2.1872097    13.632741   0.10230982 
   68300   -949.57027    41.598679    -907.9716    1489.9138    2841.1795    2.1870781    13.580834  0.098763088 
   68400   -955.56729    39.929775   -915.63752    1430.1397    2722.2881    2.2076066    13.568162   0.10584701 
   68500   -953.32984    39.060361   -914.26948    1399.0005    1700.3307     2.195829    14.602929   0.09608657 
   68600   -948.65495    39.755446    -908.8995    1423.8959   -3964.2482    2.1733932    15.008031   0.11861679 
   68700     -954.991    37.813593   -917.17741    1354.3458   -215.00834    2.1956337    14.316474  0.098555401 
   68800   -953.19851    38.540154   -914.65835    1380.3686     4267.049    2.2064474    14.399665   0.10386116 
   68900   -952.49202    42.406137   -910.08588     1518.834    4392.6324    2.1996635    15.050109    0.1103724 
   69000   -957.41787    40.452335   -916.96554    1448.8559    -4211.401    2.1902749    15.233441  0.087624539 
   69100   -951.89512    35.800534   -916.09458    1282.2453   -9523.7812    2.1701622    13.578061   0.10427408 
   69200   -954.44077    42.900313   -911.54045    1536.5336   -3506.2997    2.1851681    13.785578   0.10184515 
   69300   -955.37296    39.464691   -915.90827    1413.4821    12192.004    2.2296546    14.895777  0.095801578 
   69400   -955.61709    38.193791    -917.4233    1367.9631    10154.894    2.2246026    15.911538  0.097110323 
   69500   -951.04419    40.269158   -910.77503    1442.2952   -7509.8502    2.1649408    10.965413   0.11868553 
   69600   -949.98569    37.095339   -912.89035    1328.6205   -10593.977    2.1598024     14.97333   0.10263747 
   69700   -956.93422    39.271496   -917.66272    1406.5626    671.82863    2.2006581    13.648873    0.1046305 
   69800   -951.51591    41.241388   -910.27452     1477.117    7171.4179    2.2081387    16.788153   0.11172646 
   69900   -952.15045    39.567912   -912.58254    1417.1791    5280.8874    2.2024786    13.842795  0.099035733 
   70000   -957.08595    39.456962   -917.62898    1413.2053   -3857.0784    2.1897975    14.531926  0.098650991 
   70100   -953.03272    42.530105   -910.50261    1523.2741   -6030.0304    2.1763844    14.366941  0.095187469 
   70200    -953.7239    41.213942   -912.50996    1476.1339     922.3405     2.195036     12.73215  0.095194394 
   70300   -957.04672    40.481808   -916.56491    1449.9115    3335.5592    2.2092522    13.266759  0.097453689 
   70400   -949.81744    39.861974   -909.95547    1427.7114     1571.352    2.1924578    13.990278   0.10268105 
   70500   -952.34703    39.019243   -913.32779    1397.5278   -3580.4003    2.1820913    14.070569   0.11021554 
   70600    -953.3473    36.587308   -916.75999    1310.4247    -704.5443    2.1899361     13.22759   0.10084902 
